Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
21-12-2019,17 - 18,38.35,38.29,38.29,38.29,38.29,38.29,42.2,42.2,38.29,38.29,38.29,38.29,38.29,38.29,38.29,38.29,38.29,42.2,30.01,42.2,23.55,39.93
21-12-2019,18 - 19,37.78,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76
21-12-2019,19 - 20,36.94,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92,36.92
21-12-2019,20 - 21,35.9,35.9,35.9,35.9,35.9,35.9,31.98,35.9,35.91,35.91,35.91,35.9,35.9,35.9,35.9,35.9,35.9,32,25.3,31.98,21.74,31
21-12-2019,21 - 22,35.68,35.66,35.66,35.66,35.66,35.66,30.2,35.66,35.66,35.66,35.66,35.66,35.66,35.66,35.66,35.66,35.66,30.37,20.56,30.2,14.96,30.2
21-12-2019,22 - 23,35.13,35.11,35.11,35.11,35.11,35.11,29,35.11,35.21,35.21,35.21,35.11,35.11,35.11,35.11,35.11,35.11,28.15,28.17,28.01,27.8,29
21-12-2019,23 - 00,34.47,34.2,34.2,34.2,34.2,34.2,29,34.2,34.78,34.78,34.78,34.2,34.2,34.2,34.2,34.2,34.2,23.04,19.78,23.04,19.78,29
22-12-2019,00 - 01,34.98,33.76,33.76,33.76,33.76,33.76,18.43,33.76,36.1,36.1,36.1,33.76,33.76,33.76,33.76,33.76,33.76,18.43,18.43,18.43,18.43,18.43
22-12-2019,01 - 02,34.91,33.61,33.61,33.61,33.61,33.61,24,33.61,36,36,36,33.61,33.61,33.61,33.61,33.61,33.61,10,10.62,8.39,8.39,24
22-12-2019,02 - 03,34.58,33.34,33.34,33.34,33.34,33.34,18.1,33.34,35.93,35.93,35.93,33.34,33.34,33.34,33.34,33.34,33.34,12.2,9,12.2,9,18.1
22-12-2019,03 - 04,34.57,33.18,33.18,33.18,33.18,33.18,28.5,33.18,35.93,35.93,35.93,33.18,33.18,33.18,33.18,33.18,33.18,8,8.99,5.52,5.52,28.5
22-12-2019,04 - 05,34.41,33.08,33.08,33.08,33.08,33.08,27.5,33.08,35.94,35.94,35.94,33.08,33.08,33.08,33.08,33.08,33.08,6.76,7.77,4.25,4.25,27.5
22-12-2019,05 - 06,34.24,32.61,32.61,32.61,32.61,32.61,23,32.61,35.98,35.98,35.98,32.61,32.61,32.61,32.61,32.61,32.61,8,8.84,6.58,5.25,23
22-12-2019,06 - 07,34.27,33.26,33.26,33.26,33.26,33.26,29,33.26,35.96,35.96,35.96,33.72,33.72,33.26,33.26,33.26,33.26,9.9,11.42,9.31,6.86,29
22-12-2019,07 - 08,34.97,33.77,33.77,33.77,33.77,33.77,33.77,33.77,36.17,36.17,36.17,33.77,33.77,33.77,33.77,33.77,33.77,20.01,13.31,19.42,7.59,26.5
22-12-2019,08 - 09,35.53,35.02,35.02,35.02,35.02,35.02,35.02,35.02,36.18,36.18,36.18,35.02,35.02,35.02,35.02,35.02,35.02,28.07,25.13,28.07,8.97,31
22-12-2019,09 - 10,36.28,36.22,36.22,36.22,36.22,36.22,36.22,36.22,36.48,36.48,36.48,36.22,36.22,36.22,36.22,36.22,36.22,33.04,23.26,33.04,8.78,35
22-12-2019,10 - 11,37.11,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,37.15,35.64,27.32,35.64,9.58,38.71
22-12-2019,11 - 12,37.57,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,28.66,37.6,10.65,40.14
22-12-2019,12 - 13,37.56,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,37.54,25.84,37.54,20.17,35
22-12-2019,13 - 14,37.09,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,37.08,23.33,37.08,15.61,35.89
22-12-2019,14 - 15,37.4,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,22.03,37.33,13.76,36.14
22-12-2019,15 - 16,37.66,37.65,37.65,37.65,37.65,37.65,37.09,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.09,19.81,37.09,12.55,38.28
22-12-2019,16 - 17,38.46,38.44,38.44,38.44,38.44,38.44,39.01,38.44,38.44,38.44,38.44,38.44,38.44,38.44,38.44,38.44,38.44,39.01,19.83,39.01,8.3,37.52
22-12-2019,17 - 18,38.83,38.8,38.8,38.8,38.8,38.8,40,40,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,40,30.51,40,23.65,41.49
22-12-2019,18 - 19,38.29,38.28,38.28,38.28,38.28,38.28,38.68,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.28,38.68,35.9,38.68,34.16,38.68
22-12-2019,19 - 20,37.37,37.4,37.4,37.4,37.4,37.4,37,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37,37,37,37,37
22-12-2019,20 - 21,36.3,35.96,35.96,35.96,35.96,35.96,34.77,35.96,36.99,36.99,36.99,35.96,35.96,35.96,35.96,35.96,35.96,34.77,23.17,34.77,16.02,34.77
22-12-2019,21 - 22,36.09,35.44,35.44,35.44,35.44,35.44,35.44,35.44,36.92,36.92,36.92,35.44,35.44,35.44,35.44,35.44,35.44,31.83,19.18,31.78,11.28,32
22-12-2019,22 - 23,35.82,34.83,34.83,34.83,34.83,34.83,34.83,34.83,36.75,36.75,36.75,34.83,34.83,34.83,34.83,34.83,34.83,28.01,19.59,28.01,16.56,32.62
22-12-2019,23 - 00,35.09,33.79,33.79,33.79,33.79,33.79,33.79,33.79,36.32,36.32,36.32,33.79,33.79,33.79,33.79,33.79,33.79,18.67,18.67,18.67,18.67,18.67
23-12-2019,00 - 01,33.67,29.62,29.62,29.62,29.62,29.62,24,29.62,36.03,36.03,36.03,32.69,32.69,32.54,29.62,29.62,29.62,8.51,10.6,6.89,8.51,24
23-12-2019,01 - 02,33.89,30.81,30.81,30.81,30.81,30.81,30.81,30.81,35.85,35.85,35.85,32.44,32.44,32.44,30.81,30.81,30.81,2.21,8.65,−0.31,5.1,30.81
23-12-2019,02 - 03,33.69,30,30,30,30,30,30,30,35.62,35.62,35.62,32.33,32.33,32.33,30,30,30,−1.95,6.12,−4.85,2.3,30
23-12-2019,03 - 04,33.77,31.04,31.04,31.04,31.04,31.04,30.16,30.16,35.59,35.59,35.59,32.31,32.31,32.31,31.04,31.04,31.04,−5.98,5.15,−6.75,01.02,30.16
23-12-2019,04 - 05,34.91,33.61,33.61,33.61,33.61,33.61,25,33.61,35.67,35.67,35.67,33.61,33.61,33.61,33.61,33.61,33.61,−4.82,4.4,−5.39,1,25
23-12-2019,05 - 06,35.58,35.8,35.8,35.8,35.8,35.8,10.88,35.8,35.8,35.8,35.8,35.8,35.8,35.8,35.8,35.8,35.8,2.22,2.37,2.16,2.3,2.59
23-12-2019,06 - 07,36.14,36.16,36.16,36.16,36.16,36.36,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.36,36.36,36.36,23.13,23.15,22.84,22.84,24.5
23-12-2019,07 - 08,36.87,36.63,36.63,36.63,36.63,47,36.63,36.63,36.63,36.63,36.63,36.63,36.63,36.63,47.12,47.12,47.12,30.6,30.6,30.6,30.6,30.6
23-12-2019,08 - 09,37.5,37.33,37.33,37.33,37.33,49.22,37.33,37.33,37.33,37.33,37.33,37.33,37.33,37.33,49.22,49.22,49.22,35.34,36.35,35,35.84,37.58
23-12-2019,09 - 10,37.69,37.56,37.56,37.56,37.56,49.57,37.56,37.56,37.56,37.56,37.56,37.56,37.56,37.56,49.57,49.57,49.57,37.07,37.29,37,37.18,37.56
23-12-2019,10 - 11,37.43,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,37.4,36.62,36.98,36.51,36.8,37.4
23-12-2019,11 - 12,37.29,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,34.4,35.52,34,34.92,37.3
23-12-2019,12 - 13,37.25,37.13,37.13,37.13,37.13,48.75,35.94,37.13,37.13,37.13,37.13,37.13,37.13,37.13,48.75,48.75,48.75,33.26,34.17,32.66,33.26,35.94
23-12-2019,13 - 14,37.17,37.04,37.04,37.04,37.04,46.77,34.9,37.04,37.04,37.04,37.04,37.04,37.04,37.04,46.77,46.77,46.77,31.55,32.75,30.75,31.55,34.9
23-12-2019,14 - 15,37.23,37.09,37.09,37.09,37.09,48.28,35.9,37.09,37.09,37.09,37.09,37.09,37.09,37.09,48.28,48.28,48.28,35.9,35.9,35.9,35.9,35.9
23-12-2019,15 - 16,37.68,37.51,37.51,37.51,37.51,49.6,37.42,37.51,37.51,37.51,37.51,37.51,37.51,37.51,49.6,49.6,49.6,37.42,37.42,37.42,37.42,37.42
23-12-2019,16 - 17,38.07,37.97,37.97,37.97,37.97,49.99,37.18,37.97,37.97,37.97,37.97,37.97,37.97,37.97,49.99,49.99,49.99,37.18,37.18,37.18,37.18,37.18
23-12-2019,17 - 18,39.09,38.96,38.96,38.96,39.21,49.22,40,39.21,38.96,38.96,38.96,38.96,38.96,38.96,49.22,49.22,49.22,40,40,40,40,40
23-12-2019,18 - 19,39.55,39.19,39.19,39.19,39.95,48.28,40.93,40.93,39.19,39.19,39.19,39.19,39.19,39.19,48.28,48.28,48.28,40.93,40.93,40.93,40.93,40.93
23-12-2019,19 - 20,37.95,37.96,37.96,37.96,37.96,37.96,38.9,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,38.97,39.17,38.9,39.07,39.22
23-12-2019,20 - 21,36.87,36.93,36.93,36.93,36.93,36.93,35.98,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,35.98,35.98,35.98,35.98,35.98
23-12-2019,21 - 22,36.31,36.36,36.36,36.36,36.36,36.36,34.63,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36,36.36,29.81,31.56,29.2,30.79,34.63
23-12-2019,22 - 23,35.76,35.64,35.64,35.64,35.64,35.64,33.14,35.64,36.12,36.12,36.12,35.64,35.64,35.64,35.64,35.64,35.64,27.75,29.11,27.26,28.51,33.14
23-12-2019,23 - 00,34.87,33.91,33.91,33.91,33.91,33.91,32.4,33.91,35.91,35.91,35.91,33.91,33.91,33.91,33.91,33.91,33.91,15.8,20.8,14.03,18.58,32.4
24-12-2019,00 - 01,35.04,33.8,33.8,33.8,33.8,33.8,33.8,33.8,36.34,36.34,36.34,33.8,33.8,33.8,33.8,33.8,33.8,2.94,10.39,0.4,7,35.18
24-12-2019,01 - 02,34.67,33.36,33.36,33.36,33.36,33.36,33.36,33.36,36.21,36.21,36.21,33.36,33.36,33.36,33.36,33.36,33.36,−0.06,8.55,−2.99,4.62,35.05
24-12-2019,02 - 03,33.74,32.32,32.32,32.32,32.32,32.32,32.32,32.32,35.76,35.76,35.76,32.32,32.32,32.32,32.32,32.32,32.32,−2.3,6.19,−5.19,2.3,32.32
24-12-2019,03 - 04,33.41,31.68,31.68,31.68,31.68,31.68,27.09,27.09,35.73,35.73,35.73,31.68,31.68,31.68,31.68,31.68,29.12,−4.14,5.56,−7.45,01.09,27.09
24-12-2019,04 - 05,33.5,32.5,32.5,32.5,32.5,32.5,10.87,13.27,35.78,35.78,35.78,32.5,32.5,32.5,32.5,32.5,29.91,−3.2,2.48,−4.99,−0.47,10.87
24-12-2019,05 - 06,34.61,34.27,34.27,34.27,34.27,34.27,12.52,14.6,35.75,35.75,35.75,34.27,34.27,34.27,34.27,34.27,34.27,0.08,5.29,−1.7,2.9,12.52
24-12-2019,06 - 07,35.4,35.14,35.14,35.14,35.14,35.14,30.01,30.01,36.09,36.09,36.09,35.14,35.14,35.14,35.14,35.14,35.14,0.42,11.11,−3.23,6.26,30.01
24-12-2019,07 - 08,35.7,35.24,35.24,35.24,35.24,35.37,35.24,35.24,36.41,36.41,36.41,35.24,35.24,35.24,35.37,35.37,35.37,15.45,15.81,14.92,15.13,35.24
24-12-2019,08 - 09,36.38,36.39,36.39,36.39,36.39,36.39,35.22,36.39,36.39,36.39,36.39,36.39,36.39,36.39,36.39,36.39,36.39,25.94,27.11,25.39,26.51,35.22
24-12-2019,09 - 10,37.04,37,37,37,37,39.39,37,37,37,37,37,37,37,37,39.39,39.39,39.39,30.14,32.13,29.47,31.24,37
24-12-2019,10 - 11,36.61,36.63,36.63,36.63,36.63,36.63,33.55,36.63,36.63,36.63,36.63,36.63,36.63,36.63,36.63,36.63,36.63,30.72,30.76,30.65,30.72,33.55
24-12-2019,11 - 12,36.99,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,30.1,25.68,30.78,25.68,37
24-12-2019,12 - 13,37.13,37.11,37.11,37.11,37.11,40.25,35.93,37.11,37.11,37.11,37.11,37.11,37.11,37.11,40.25,40.25,40.25,29.92,27,31.05,27,35.93
24-12-2019,13 - 14,37.2,37.18,37.18,37.18,37.18,41.15,36.8,37.18,37.18,37.18,37.18,37.18,37.18,37.18,41.15,41.15,41.15,30.58,27.55,31.75,27.55,36.8
24-12-2019,14 - 15,37.2,37.13,37.13,37.13,37.13,43.03,36.85,37.13,37.13,37.13,37.13,37.13,37.13,37.13,43.03,43.03,43.03,34.97,29.41,34.97,27,36.85
24-12-2019,15 - 16,37.64,37.51,37.51,37.51,37.51,45.08,37.25,37.51,37.51,37.51,37.51,37.51,37.51,37.51,45.08,45.08,45.08,37.17,30.81,37.17,26.97,36.31
24-12-2019,16 - 17,38.45,38.27,38.27,38.27,38.27,48.38,38.52,38.27,38.27,38.27,38.27,38.27,38.27,38.27,48.38,48.38,48.38,37.77,30.94,37.77,27.72,39.53
24-12-2019,17 - 18,38.75,38.71,38.71,38.71,39.04,42.25,40.2,40,38.71,38.71,38.71,38.71,38.71,38.71,42.25,42.25,42.25,40,33.41,40,33.41,41.63
24-12-2019,18 - 19,37.37,37.41,37.41,37.41,37.41,37.41,37.21,37.41,37.41,37.41,37.41,37.41,37.41,37.41,37.41,37.41,37.41,36.51,36.51,36.51,36.51,36.51
24-12-2019,19 - 20,36,36.04,36.04,36.04,36.04,36.04,34.75,36.04,36.04,36.04,36.04,36.04,36.04,36.04,36.04,36.04,36.04,34.03,34.03,34.03,34.03,34.03
24-12-2019,20 - 21,35.77,35.41,35.41,35.41,35.41,35.41,35.41,35.41,36.34,36.34,36.34,35.41,35.41,35.41,35.41,35.41,35.41,29,30.84,28.38,30,35.41
24-12-2019,21 - 22,35.72,35.54,35.54,35.54,35.54,35.54,35.54,35.54,36.06,36.06,36.06,35.54,35.54,35.54,35.54,35.54,35.54,28.28,29.48,27.87,28.93,31.5
24-12-2019,22 - 23,35.74,35.49,35.49,35.49,35.49,35.49,35.49,35.49,36.05,36.05,36.05,35.49,35.49,35.49,35.49,35.49,35.49,27.46,33.61,27.01,23.61,34.9
24-12-2019,23 - 00,35.17,34.55,34.55,34.55,34.55,34.55,34.55,34.55,36.01,36.01,36.01,34.55,34.55,34.55,34.55,34.55,34.55,20.99,22.57,19.8,20.99,30.5
25-12-2019,00 - 01,34.37,33.69,33.69,33.69,33.69,33.69,33.69,33.69,35.6,35.6,35.6,33.69,33.69,33.69,33.69,33.69,33.69,23.07,15.7,22.95,12.28,26
25-12-2019,01 - 02,34.19,33.07,33.07,33.07,33.07,33.07,33.07,33.07,35.65,35.65,35.65,33.07,33.07,33.07,33.07,33.07,33.07,20.03,14.32,19.5,9.99,26
25-12-2019,02 - 03,33.98,32.23,32.23,32.23,32.23,32.23,32.23,32.23,35.58,35.58,35.58,32.23,32.23,32.23,32.23,32.23,32.23,15.84,11.48,15.84,9.32,15.34
25-12-2019,03 - 04,33.92,32.02,32.02,32.02,32.02,32.02,32.02,32.02,35.6,35.6,35.6,32.02,32.02,32.02,32.02,32.02,32.02,11.96,7.55,11.96,5.37,11.46
25-12-2019,04 - 05,34.14,32.94,32.94,32.94,32.94,32.94,32.94,32.94,35.74,35.74,35.74,32.94,32.94,32.94,32.94,32.94,32.94,10.07,6.17,10.07,4.24,9.62
25-12-2019,05 - 06,35.12,34.5,34.5,34.5,34.5,34.5,34.5,34.5,35.76,35.76,35.76,34.5,34.5,34.5,34.5,34.5,34.5,16.67,8.18,16.67,4,15.71
25-12-2019,06 - 07,35.21,34.67,34.67,34.67,34.67,34.67,34.67,34.67,35.76,35.76,35.76,34.67,34.67,34.67,34.67,34.67,34.67,10.1,6.95,10.1,5.41,9.56
25-12-2019,07 - 08,35.22,34.85,34.85,34.85,34.85,34.85,34.85,34.85,35.7,35.7,35.7,34.85,34.85,34.85,34.85,34.85,34.85,17.81,10.44,17.81,6.87,16.55
25-12-2019,08 - 09,35.67,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,35.71,24.56,13.07,26.45,9.34,27.85
25-12-2019,09 - 10,35.99,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,36.02,29.01,18.44,33.1,9.99,33.1
25-12-2019,10 - 11,35.62,35.52,35.52,35.52,35.52,35.52,35.52,35.52,35.74,35.74,35.74,35.52,35.52,35.52,35.52,35.52,35.52,27.89,32.4,31.62,12.03,34.6
25-12-2019,11 - 12,35.8,35.69,35.69,35.69,35.69,35.69,35.69,35.69,35.96,35.96,35.96,35.69,35.69,35.69,35.69,35.69,35.69,29.01,30.01,32.86,11.78,34.81
25-12-2019,12 - 13,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,36.29,27.86,29.17,30.88,15.01,32.5
25-12-2019,13 - 14,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,26.08,35.49,29.65,12.03,34.4
25-12-2019,14 - 15,36.14,36.14,36.14,36.14,36.14,36.14,34.96,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,36.14,26.76,35,30.54,11.59,34.96
25-12-2019,15 - 16,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,36.44,31.01,19.14,35.44,9.99,35.28
25-12-2019,16 - 17,37.25,37.19,37.19,37.19,37.19,39.34,37.19,37.19,37.19,37.19,37.19,37.19,37.19,37.19,39.34,39.34,39.34,31.97,32.93,36.3,12.53,38.42
25-12-2019,17 - 18,37.4,37.37,37.37,37.37,37.37,38.28,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,38.28,38.28,38.28,32.06,51.16,37.37,14.99,47.3
25-12-2019,18 - 19,37.33,37.35,37.35,37.35,37.35,38.77,37.35,37.35,37.35,37.35,37.35,37.35,37.35,37.35,38.77,38.77,38.77,32.73,46.75,36.45,19.62,42.46
25-12-2019,19 - 20,36.33,36.33,36.33,36.33,36.33,36.33,36.33,36.33,36.39,36.39,36.39,36.33,36.33,36.33,36.33,36.33,36.33,34,41.73,35.46,29.37,38.53
25-12-2019,20 - 21,35.51,34.85,34.85,34.85,34.85,34.85,34.85,34.85,36.09,36.09,36.09,34.85,34.85,34.85,34.85,34.85,34.85,32.13,36.34,32.93,29.61,34.85
25-12-2019,21 - 22,35.15,34.63,34.63,34.63,34.63,34.63,34.63,34.63,35.79,35.79,35.79,34.68,34.68,34.63,34.63,34.63,34.63,32.9,34.64,33.65,30,34.63
25-12-2019,22 - 23,35.18,34.29,34.29,34.29,34.29,34.29,34.29,34.29,36.1,36.1,36.1,34.29,34.29,34.29,34.29,34.29,34.29,33.67,34.61,34.28,31,34.94
25-12-2019,23 - 00,33.99,32.75,32.75,32.75,32.75,32.75,32.75,32.75,35.82,35.82,35.82,32.75,32.75,32.75,32.75,32.75,32.75,32.09,32.09,32.09,32.09,32.09
26-12-2019,00 - 01,34.35,33.44,33.44,33.44,33.44,33.44,33.44,33.44,35.56,35.56,35.56,33.44,33.44,33.44,33.44,33.44,33.44,25.28,41.56,27.95,14.7,34.42
26-12-2019,01 - 02,34.12,32.93,32.93,32.93,32.93,32.93,32.93,32.93,35.45,35.45,35.45,32.93,32.93,32.93,32.93,32.93,32.93,23.12,42.54,26.35,10.58,34.01
26-12-2019,02 - 03,33.6,31.87,31.87,31.87,31.87,31.87,31.87,31.87,35.37,35.37,35.37,31.87,31.87,31.87,31.87,31.87,31.87,23.11,35.57,26.34,9.1,31.87
26-12-2019,03 - 04,33.5,31.56,31.56,31.56,31.56,31.56,31.56,31.56,35.54,35.54,35.54,31.56,31.56,31.56,31.56,31.56,30.36,21.74,31.46,25.58,4.86,31.56
26-12-2019,04 - 05,33.9,32.01,32.01,32.01,32.01,32.01,32.01,32.01,35.62,35.62,35.62,32.01,32.01,32.01,31.06,31.06,31.06,22.22,27.95,26.33,3.92,32.01
26-12-2019,05 - 06,34.71,33.87,33.87,33.87,33.87,33.87,33.87,33.87,35.72,35.72,35.72,33.87,33.87,33.87,34.82,34.82,34.82,25.01,13.89,28.37,5.1,26.16
26-12-2019,06 - 07,35.02,34.39,34.39,34.39,34.39,34.39,34.39,34.39,35.66,35.66,35.66,34.39,34.39,34.39,34.39,34.39,34.39,25.86,21.84,27.14,18.97,26.11
26-12-2019,07 - 08,35.51,35.32,35.32,35.32,35.32,35.32,35.32,35.32,35.69,35.69,35.69,35.32,35.32,35.32,35.32,35.32,35.32,26.11,24.3,26.78,22.8,26.3
26-12-2019,08 - 09,35.82,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,35.87,29.58,28.38,30,27.4,29.75
26-12-2019,09 - 10,36.3,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,36.34,34.15,33.25,34.47,32.51,34.31
26-12-2019,10 - 11,36.15,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,36.19,34.95,34.95,34.95,34.95,34.95
26-12-2019,11 - 12,36.56,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,36.59,35.14,33.84,35.71,32.51,35.71
26-12-2019,12 - 13,36.63,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,36.67,35.31,34.24,35.69,33.36,35.5
26-12-2019,13 - 14,36.62,36.68,36.68,36.68,36.68,36.68,34.96,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,36.68,34.07,31.98,34.96,29.92,34.96
26-12-2019,14 - 15,37.19,37.3,37.3,37.3,37.3,37.3,36.83,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,37.3,35.4,31.31,36.83,27.98,36.11
26-12-2019,15 - 16,38.54,38.53,38.53,38.53,38.53,40.28,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,40.28,40.28,40.28,36.66,31.31,38.53,26.94,37.49
26-12-2019,16 - 17,39.84,39.67,39.67,39.67,39.67,43.02,39.75,39.75,39.67,39.67,39.67,39.67,39.67,39.67,43.97,43.97,43.97,38.5,34.91,39.75,32,39.06
26-12-2019,17 - 18,40.48,40.44,40.44,40.44,41.53,43,42.55,42.55,40.44,40.44,40.44,40.44,40.44,40.44,45.04,45.04,45.04,41.91,41.21,42.55,39,42.55
26-12-2019,18 - 19,40.12,40.09,40.09,40.09,41.62,43.01,42.64,42.64,40.09,40.09,40.09,40.09,40.09,40.09,45.02,45.02,45.02,42.64,42.64,42.64,42.64,42.64
26-12-2019,19 - 20,38.84,38.9,38.9,38.9,38.9,38.9,40.92,40.92,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,38.9,40.92,40.92,40.92,40.92,40.92
26-12-2019,20 - 21,37.2,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24,37.24
26-12-2019,21 - 22,36.74,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,36.78,35.98,33.8,36.78,32.03,36.42
26-12-2019,22 - 23,36.42,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,36.45,35.51,32.79,36.45,30.58,35.96
26-12-2019,23 - 00,35.11,34.75,34.75,34.75,34.75,34.75,34.75,34.75,35.49,35.49,35.49,34.75,34.75,34.75,34.75,34.75,34.75,33.78,30.97,34.75,28.7,34.25
27-12-2019,00 - 01,34.13,33.11,33.11,33.11,33.11,33.11,33.11,33.11,35.51,35.51,35.51,33.11,33.11,33.11,33.11,33.11,33.11,31.17,28.69,31.17,27.47,30.81
27-12-2019,01 - 02,33.98,32.93,32.93,32.93,32.93,32.93,32.93,32.93,35.47,35.47,35.47,32.93,32.93,32.93,32.93,32.93,32.93,30.02,26.65,30.02,25,29.51
27-12-2019,02 - 03,33.76,32,32,32,32,32,32,32,35.42,35.42,35.42,32,32,32,32,32,32,28.67,22.85,28.67,19.99,27.8
27-12-2019,03 - 04,33.77,32.19,32.19,32.19,32.19,32.19,32.19,32.19,35.4,35.4,35.4,32.19,32.19,32.19,32.19,32.19,32.19,28.7,22.68,28.7,19.73,27.8
27-12-2019,04 - 05,34.11,33.14,33.14,33.14,33.14,33.14,33.14,33.14,35.44,35.44,35.44,33.14,33.14,33.14,33.14,33.14,33.14,29.19,20.73,29.19,16.6,27.92
27-12-2019,05 - 06,35.51,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,35.58,31.03,23.96,31.03,20.5,29.76
27-12-2019,06 - 07,36.1,36.12,36.12,36.12,36.12,36.12,33.16,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,36.12,33.1,26.98,33.1,24,31.98
27-12-2019,07 - 08,37.77,37.58,37.58,37.58,37.58,43.05,38.89,37.58,37.58,37.58,37.58,37.58,37.58,37.58,43.05,43.05,43.05,38.89,32.64,38.89,29.57,37.48
27-12-2019,08 - 09,38.81,38.55,38.55,38.55,38.55,45.33,38.55,38.55,38.55,38.55,38.55,38.55,38.55,38.55,45.33,45.33,45.33,38.55,35.99,38.55,34.75,38
27-12-2019,09 - 10,39.53,39.3,39.3,39.3,39.3,45.04,40,40,39.3,39.3,39.3,39.3,39.3,39.3,45.04,45.04,45.04,40,38.71,40,38.09,39.77
27-12-2019,10 - 11,38.98,39.05,39.05,39.05,39.05,39.05,40,40,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,39.05,40,39.05,40,38.59,39.83
27-12-2019,11 - 12,39.54,39.59,39.59,39.59,39.59,39.59,40.17,40.17,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,39.59,40.47,38.87,40.47,38.09,40.17
