Date,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod
25-11-2014,460628,486093,202295,83919,1.23293e+06,36408,15927,10440,62775,1.29571e+06
26-11-2014,470119,474540,203442,87912,1.23602e+06,35404,15873,8324,59601,1.29562e+06
27-11-2014,452905,473882,200557,116622,1.24397e+06,35918,17559,8501,61978,1.30595e+06
28-11-2014,444891,458837,201970,128965,1.23467e+06,34877,16825,9124,60826,1.2955e+06
29-11-2014,435361,426296,187061,108290,1.15702e+06,25998,14021,4698,44717,1.20174e+06
30-11-2014,425316,415792,180201,111055,1.13236e+06,24537,12860,5215,42612,1.17497e+06
01-12-2014,480187,479684,208056,118241,1.28618e+06,35025,17496,9869,62390,1.34857e+06
02-12-2014,500229,505379,208022,96659,1.31028e+06,40533,18234,10677,69444,1.37973e+06
03-12-2014,506447,491016,202221,87862,1.28755e+06,40363,19748,8509,68620,1.35617e+06
04-12-2014,504067,485391,201689,96684,1.28784e+06,39662,20846,7658,68166,1.35600e+06
05-12-2014,495930,489971,201807,93601,1.28132e+06,39423,17973,8679,66075,1.3474e+06
06-12-2014,465686,443840,177705,90228,1.17747e+06,28943,14217,6014,49174,1.22664e+06
07-12-2014,371622,436015,175406,117464,1.10052e+06,26474,13508,5370,45352,1.14587e+06
08-12-2014,473065,482070,193928,98384,1.24745e+06,37424,17280,10541,65245,1.31269e+06
09-12-2014,499576,497696,196871,110249,1.3044e+06,36294,17759,8007,62060,1.36646e+06
10-12-2014,420231,510587,191760,136102,1.25869e+06,35439,15117,12160,62716,1.3214e+06
11-12-2014,448493,489380,193768,123980,1.25564e+06,35693,17831,11028,64552,1.32019e+06
12-12-2014,466931,461534,198960,114215,1.24164e+06,35165,17796,11724,64685,1.30633e+06
13-12-2014,444627,434136,182529,117036,1.17834e+06,27716,12866,8596,49178,1.22752e+06
14-12-2014,423345,434242,180664,123936,1.1622e+06,26312,12949,6062,45323,1.20752e+06
15-12-2014,443732,490888,196868,121930,1.25343e+06,34253,16536,10468,61257,1.31468e+06
16-12-2014,494368,490065,198297,116165,1.2989e+06,36569,15910,8897,61376,1.36028e+06
17-12-2014,521001,487621,196998,106806,1.31242e+06,38538,17667,8781,64986,1.37741e+06
18-12-2014,490280,458475,195232,118272,1.26226e+06,38948,14144,11601,64693,1.32696e+06
19-12-2014,450349,449654,185871,123933,1.2098e+06,38456,10927,11671,61054,1.27085e+06
20-12-2014,391085,441053,181547,130443,1.14413e+06,29037,6408,9382,44827,1.18896e+06
21-12-2014,399724,432203,182930,115818,1.13068e+06,27611,6718,8229,42558,1.17324e+06
22-12-2014,412587,463247,191818,116369,1.18402e+06,31614,11816,11117,54547,1.23857e+06
23-12-2014,415944,466227,191166,98558,1.1719e+06,32118,12573,9099,53790,1.22569e+06
24-12-2014,408711,437519,192247,96077,1.13456e+06,24707,10210,7212,42129,1.17669e+06
25-12-2014,439817,446020,188825,86321,1.16099e+06,25915,9336,8772,44023,1.20502e+06
26-12-2014,501889,487683,188260,81291,1.25912e+06,28799,9355,8085,46239,1.30536e+06
27-12-2014,510298,451112,186209,75266,1.22289e+06,27439,6700,9255,43394,1.26628e+06
28-12-2014,550881,462701,196704,85644,1.29593e+06,27171,8289,6972,42432,1.33836e+06
29-12-2014,567531,495253,229744,96586,1.38912e+06,28669,19748,10382,58799,1.44792e+06
30-12-2014,512236,478831,211674,96044,1.29878e+06,30862,15796,9549,56207,1.35499e+06
31-12-2014,419703,452287,187401,101021,1.16041e+06,30606,14601,8462,53669,1.21408e+06
01-01-2015,309374,438772,168445,128190,1.04479e+06,23240,5248,8314,36802,1.08159e+06
02-01-2015,339716,468242,171315,135718,1.11499e+06,27924,8223,8840,44987,1.15998e+06
03-01-2015,375255,466461,175280,124539,1.14154e+06,26116,9467,8686,44269,1.18581e+06
04-01-2015,407856,442204,183589,113010,1.14667e+06,25248,13309,8630,47187,1.19385e+06
05-01-2015,533046,465779,211444,86973,1.29724e+06,33413,16226,7677,57316,1.35456e+06
06-01-2015,522627,475583,208934,101728,1.30889e+06,34079,16166,7938,58183,1.36707e+06
07-01-2015,514013,483934,204277,112423,1.31466e+06,37547,16097,9161,62805,1.37746e+06
08-01-2015,475462,469904,188050,128853,1.26227e+06,35878,13302,11145,60325,1.3226e+06
09-01-2015,469162,465236,193276,141973,1.26965e+06,27982,9529,8854,46365,1.31602e+06
10-01-2015,450585,434070,191710,113582,1.18996e+06,22227,12135,6107,40469,1.23042e+06
11-01-2015,419494,460760,203776,120172,1.20421e+06,24119,11297,8406,43822,1.24803e+06
12-01-2015,484339,499264,231471,133596,1.34867e+06,34879,21371,13304,69554,1.41823e+06
13-01-2015,476525,476478,218830,106528,1.27799e+06,39727,15831,11595,67153,1.34514e+06
14-01-2015,501624,480468,210998,113179,1.30627e+06,36289,13265,11906,61460,1.36773e+06
15-01-2015,469234,474821,201189,143336,1.28858e+06,38691,17435,9322,65448,1.35403e+06
16-01-2015,458257,479121,201445,138220,1.27705e+06,38926,17478,9791,66195,1.34324e+06
17-01-2015,464654,430864,179698,113299,1.18852e+06,27747,11709,6013,45469,1.23399e+06
18-01-2015,463999,442011,182228,86065,1.17431e+06,24398,10407,5470,40275,1.21459e+06
19-01-2015,567983,521960,219438,91296,1.40068e+06,30030,19723,6905,56658,1.45734e+06
20-01-2015,571807,536641,235801,91390,1.43565e+06,31247,16688,10153,58088,1.49373e+06
21-01-2015,577046,522762,239646,83159,1.42262e+06,35925,18140,10499,64564,1.48718e+06
22-01-2015,588416,517626,243867,74269,1.42418e+06,33139,18999,8354,60492,1.48467e+06
23-01-2015,589537,522701,238982,91711,1.44294e+06,33846,18448,8824,61118,1.50406e+06
24-01-2015,474126,483742,199693,115409,1.27297e+06,27999,9103,5151,42253,1.31523e+06
25-01-2015,476723,458275,191607,82110,1.20872e+06,26283,10165,4998,41446,1.25017e+06
26-01-2015,486015,508949,211271,117739,1.32398e+06,30972,17446,8309,56727,1.3807e+06
27-01-2015,490232,506135,211052,107676,1.3151e+06,33371,16414,11106,60891,1.37599e+06
28-01-2015,433079,504116,209565,136366,1.28314e+06,33541,16054,8600,58195,1.34133e+06
29-01-2015,448995,526078,210240,118737,1.30405e+06,35855,14215,10301,60371,1.36442e+06
30-01-2015,513613,516736,213549,85134,1.32903e+06,35528,13885,10213,59626,1.38865e+06
31-01-2015,441367,498118,203057,85011,1.22757e+06,31209,9926,5869,47004,1.27457e+06
01-02-2015,417528,483697,200664,97550,1.19944e+06,31883,8348,8188,48419,1.24786e+06
02-02-2015,525801,523934,220499,102811,1.37330e+06,37799,14511,10641,62951,1.43626e+06
03-02-2015,565007,518480,235274,99859,1.41863e+06,35194,16246,8744,60184,1.47881e+06
04-02-2015,584305,504318,242678,100761,1.43206e+06,34304,18128,9334,61766,1.49383e+06
05-02-2015,579910,520603,228027,84343,1.41289e+06,33635,15526,9842,59003,1.47189e+06
06-02-2015,530209,526830,203285,86617,1.34695e+06,40051,15107,7704,62862,1.40981e+06
07-02-2015,396210,490384,179685,137600,1.20389e+06,18637,9084,7312,35033,1.23892e+06
08-02-2015,392513,479776,184906,120165,1.17736e+06,27716,11048,7825,46589,1.22395e+06
09-02-2015,450541,495839,207216,117828,1.27143e+06,34541,16943,8217,59701,1.33113e+06
10-02-2015,457501,495043,192792,107917,1.25326e+06,37051,16414,5715,59180,1.31244e+06
11-02-2015,498123,503148,188759,96302,1.28634e+06,38280,17024,9129,64433,1.35077e+06
12-02-2015,505542,509557,202144,91041,1.30829e+06,38823,18119,9244,66186,1.37448e+06
13-02-2015,515443,495077,205135,88266,1.30393e+06,36560,18349,8361,63270,1.3672e+06
14-02-2015,452213,474398,178075,87794,1.19249e+06,28695,11022,4674,44391,1.23688e+06
15-02-2015,392349,478921,182869,128777,1.18292e+06,28386,8032,6948,43366,1.22629e+06
16-02-2015,477480,543996,199701,123549,1.34473e+06,35277,15487,9612,60376,1.40510e+06
17-02-2015,496869,555220,198071,97258,1.34742e+06,38845,16468,12308,67621,1.41504e+06
18-02-2015,433463,521014,185970,130388,1.27084e+06,36780,15428,11582,63790,1.33463e+06
19-02-2015,403845,515379,185531,132088,1.23685e+06,37345,15416,9630,62391,1.29924e+06
20-02-2015,408822,527165,185867,104629,1.2265e+06,38724,15582,8971,63277,1.28977e+06
21-02-2015,420717,495977,170243,70655,1.15759e+06,26793,7210,7126,41129,1.19872e+06
22-02-2015,396542,495408,167706,97799,1.15746e+06,26564,7176,6809,40549,1.19801e+06
23-02-2015,426650,547232,174575,119991,1.26844e+06,31778,9430,5641,46849,1.31529e+06
24-02-2015,429095,528462,194423,116602,1.26858e+06,32180,14850,8312,55342,1.32392e+06
25-02-2015,464489,515884,198472,82659,1.26152e+06,33524,14322,7043,54889,1.31640e+06
26-02-2015,448729,521756,199429,101513,1.27143e+06,31101,15666,4823,51590,1.32302e+06
27-02-2015,438558,560189,202952,72300,1.27401e+06,30176,14539,7293,52008,1.32602e+06
28-02-2015,384901,489653,191560,98405,1.16453e+06,20643,11992,4599,37234,1.20176e+06
01-03-2015,314334,484634,189539,115231,1.10374e+06,22146,11911,6657,40714,1.14446e+06
02-03-2015,400063,513217,199580,98672,1.21154e+06,29382,21426,6783,57591,1.26913e+06
03-03-2015,419013,518134,196327,96153,1.22963e+06,30292,22307,9647,62246,1.29187e+06
04-03-2015,456271,507819,195850,86687,1.24664e+06,28997,24303,8650,61950,1.30859e+06
05-03-2015,485291,489418,197252,87074,1.25903e+06,26229,25269,8612,60110,1.31914e+06
06-03-2015,454047,483201,199950,85846,1.22305e+06,28746,27313,7130,63189,1.28624e+06
07-03-2015,327818,476490,189624,113969,1.1079e+06,19004,16825,6455,42284,1.15019e+06
08-03-2015,298799,428770,183967,98124,1.00966e+06,22810,17307,7803,47920,1.05758e+06
09-03-2015,452420,480518,189550,69977,1.19247e+06,18929,18609,8729,46267,1.23874e+06
10-03-2015,412388,499051,203613,101997,1.21705e+06,20821,20897,7331,49049,1.2661e+06
11-03-2015,457256,478658,199672,78960,1.21774e+06,19077,22633,6479,48189,1.26593e+06
12-03-2015,488751,463517,205938,69758,1.22797e+06,22631,26176,8045,56852,1.28482e+06
13-03-2015,446556,483587,202773,74015,1.20694e+06,22191,21341,11331,54863,1.26181e+06
14-03-2015,389442,464278,186555,85104,1.12539e+06,17235,14764,5730,37729,1.16312e+06
15-03-2015,372139,442355,184777,86105,1.08538e+06,17495,13082,5854,36431,1.12181e+06
16-03-2015,405299,469224,203223,103197,1.18095e+06,20498,20955,8808,50261,1.23121e+06
17-03-2015,433100,478277,200837,85030,1.19725e+06,20156,21091,8168,49415,1.24667e+06
18-03-2015,460580,457307,192214,75931,1.18604e+06,27596,21905,7608,57109,1.24315e+06
19-03-2015,472207,475304,194532,71175,1.21322e+06,28353,23133,5578,57064,1.27028e+06
20-03-2015,466487,476218,204347,75243,1.2223e+06,24428,19312,8638,52378,1.27468e+06
21-03-2015,391069,460109,194585,88418,1.13419e+06,22864,15863,6490,45217,1.1794e+06
22-03-2015,411480,464228,197352,65813,1.13889e+06,21812,13610,7961,43383,1.18227e+06
23-03-2015,449672,503606,202604,88346,1.24423e+06,25633,19656,10466,55755,1.29999e+06
24-03-2015,472804,481423,198651,73191,1.22608e+06,25960,21434,8113,55507,1.28159e+06
25-03-2015,483753,479040,200209,77552,1.24056e+06,27276,21750,7849,56875,1.29743e+06
26-03-2015,486945,513883,204977,81630,1.28744e+06,25340,22562,8190,56092,1.34354e+06
27-03-2015,500334,462087,206752,62978,1.23216e+06,25779,17958,8107,51844,1.284e+06
28-03-2015,418647,409914,183265,87194,1.09903e+06,15674,12643,7746,36063,1.13509e+06
29-03-2015,334524,397479,178063,67109,977172,15682,10255,5853,31790,1.00896e+06
30-03-2015,402583,431169,199448,110808,1.14402e+06,25050,21150,10718,56918,1.20094e+06
31-03-2015,411460,448230,197651,102984,1.16033e+06,27174,18986,7393,53553,1.21388e+06
01-04-2015,386241,439306,198427,125173,1.14914e+06,26881,18805,7102,52788,1.20193e+06
02-04-2015,369220,456982,195864,104829,1.1269e+06,24231,20217,6813,51261,1.17816e+06
03-04-2015,344776,440831,184441,76365,1.0464e+06,17114,15531,5751,38396,1.0848e+06
04-04-2015,397876,429200,179585,59994,1.06667e+06,18645,16503,2097,37245,1.10391e+06
05-04-2015,363551,409780,175884,57039,1.00625e+06,17633,13111,2677,33421,1.03967e+06
06-04-2015,372164,431514,183921,49893,1.03749e+06,20044,16731,4262,41037,1.07853e+06
07-04-2015,385952,473470,186671,91932,1.13803e+06,26612,21721,6661,54994,1.19302e+06
08-04-2015,402774,476440,192417,80369,1.15201e+06,25931,19815,6231,51977,1.20399e+06
09-04-2015,412242,489724,188240,75129,1.16534e+06,24555,20119,6871,51545,1.21689e+06
10-04-2015,395566,473394,190758,59967,1.1197e+06,28066,20258,5897,54221,1.17392e+06
11-04-2015,338400,378947,171640,77529,966521,21509,12997,2334,36840,1.00336e+06
12-04-2015,278873,394357,169402,96914,939549,19848,12656,5387,37891,977440
13-04-2015,343179,447954,177782,115507,1.08442e+06,22661,22288,6958,51907,1.13633e+06
14-04-2015,384289,460332,182628,99085,1.12633e+06,25548,19757,6884,52189,1.17852e+06
15-04-2015,369720,443243,177812,106204,1.09698e+06,22685,22669,9423,54777,1.15176e+06
16-04-2015,375330,437670,184989,110610,1.1086e+06,22385,21334,11938,55657,1.16426e+06
17-04-2015,402650,442611,187711,81887,1.11486e+06,21729,20828,10577,53134,1.16799e+06
18-04-2015,339256,433509,174600,50522,997890,19644,14674,8398,42716,1.04061e+06
19-04-2015,289796,420276,176521,50850,937446,20454,12800,9505,42759,980205
20-04-2015,366645,437893,178084,55983,1.03861e+06,23947,23371,11016,58334,1.09694e+06
21-04-2015,351344,405767,171243,84093,1.01246e+06,24512,24238,9700,58450,1.07091e+06
22-04-2015,360400,437713,179715,62612,1.04045e+06,20727,23457,9822,54006,1.09446e+06
23-04-2015,324429,466144,179521,78509,1.04861e+06,22860,23479,10790,57129,1.10574e+06
24-04-2015,374848,451685,182983,61841,1.07137e+06,20667,22258,11294,54219,1.12558e+06
25-04-2015,318892,422646,170470,62160,974167,15555,19401,7432,42388,1.01656e+06
26-04-2015,312043,417001,173555,44093,946693,15854,17037,7615,40506,987199
27-04-2015,417095,431231,178355,66379,1.09307e+06,23641,19412,12435,55488,1.14856e+06
28-04-2015,419359,429758,175420,69463,1.09401e+06,21895,18506,11617,52018,1.14603e+06
29-04-2015,401538,428619,180535,81297,1.09199e+06,22937,20558,9075,52570,1.14456e+06
30-04-2015,394436,440520,184030,64460,1.08345e+06,31146,18380,8619,58145,1.1416e+06
01-05-2015,323524,395655,177377,41961,938526,17962,16089,9679,43730,982256
02-05-2015,310844,408466,176976,50108,946401,17388,16042,10028,43458,989859
03-05-2015,283324,357293,167286,65184,873088,20813,14923,7257,42993,916081
04-05-2015,381691,431122,162360,78053,1.05323e+06,29991,14091,9338,53420,1.10665e+06
05-05-2015,358632,400807,165559,91557,1.01657e+06,31921,14794,9181,55896,1.07247e+06
06-05-2015,340078,398384,168570,87004,994042,30593,15755,10600,56948,1.05099e+06
07-05-2015,345862,392924,168798,94892,1.00249e+06,31635,15324,9769,56728,1.05922e+06
08-05-2015,396686,420328,163849,55200,1.03606e+06,32563,14518,9124,56205,1.09227e+06
09-05-2015,294825,384206,162457,71109,912601,26254,12360,7389,46003,958604
10-05-2015,287196,375600,156545,82014,901367,25487,11399,8264,45150,946517
11-05-2015,360790,408745,160169,81773,1.01148e+06,32019,12281,8007,52307,1.06378e+06
12-05-2015,365340,422392,162038,68995,1.01877e+06,33155,13250,10342,56747,1.07552e+06
13-05-2015,335871,433183,163056,98644,1.03076e+06,32716,13907,12999,59622,1.09038e+06
14-05-2015,312699,418536,171307,43320,945870,31929,13961,10058,55948,1.00182e+06
15-05-2015,376913,420139,181578,37229,1.01586e+06,30821,13705,9791,54317,1.07017e+06
16-05-2015,308010,382481,175079,66829,932404,28328,9335,7420,45083,977487
17-05-2015,247089,409389,159770,96637,912891,23759,8689,10276,42724,955615
18-05-2015,399070,409722,158232,63514,1.03054e+06,29657,12012,11954,53623,1.08416e+06
19-05-2015,390149,411559,160839,76468,1.03902e+06,29251,12566,9577,51394,1.09042e+06
20-05-2015,421699,388439,168067,59674,1.03788e+06,21319,12358,10008,43685,1.08156e+06
21-05-2015,427249,382423,165583,51341,1.0266e+06,21638,11966,10191,43795,1.0704e+06
22-05-2015,385883,404343,166468,63842,1.02054e+06,19842,11780,10353,41975,1.06252e+06
23-05-2015,309686,395222,160607,60485,926012,15831,8533,7524,31888,957900
24-05-2015,326456,351573,156066,49043,883127,12777,8804,7170,28751,911878
25-05-2015,373899,361898,165138,43777,944719,17175,11565,11970,40710,985429
26-05-2015,410901,355271,163362,76060,1.0056e+06,18794,11410,10594,40798,1.04639e+06
27-05-2015,388883,371255,161257,81305,1.0027e+06,19271,11031,10547,40849,1.04355e+06
28-05-2015,405338,365522,163378,74779,1.00902e+06,20285,12548,9317,42150,1.05117e+06
29-05-2015,400497,373656,161934,67169,1.00327e+06,20806,11436,10170,42412,1.04568e+06
30-05-2015,308221,372137,151021,90690,922077,15530,9292,9249,34071,956148
31-05-2015,272768,387011,148421,83003,891206,14652,9703,8474,32829,924035
01-06-2015,367089,398505,162452,90917,1.01898e+06,20685,11132,11221,43038,1.06202e+06
02-06-2015,348055,402565,163980,100829,1.01544e+06,19786,10797,10863,41446,1.05688e+06
03-06-2015,338391,410171,162549,105385,1.0165e+06,23608,10953,12276,46837,1.06334e+06
04-06-2015,388143,409825,168545,54416,1.02094e+06,19792,10473,12397,42662,1.06360e+06
05-06-2015,385630,363407,174955,56762,980765,16166,10262,9965,36393,1.01716e+06
06-06-2015,291245,366276,152234,75302,885056,12773,7749,9445,29967,915023
07-06-2015,280734,377255,159762,79905,897666,12845,8912,8100,29857,927523
08-06-2015,391198,393248,172747,57229,1.01443e+06,15336,13398,10107,38841,1.05327e+06
09-06-2015,405972,379898,175041,43361,1.00428e+06,21125,13140,9869,44134,1.04841e+06
10-06-2015,372189,403146,173456,54045,1.00283e+06,22987,13688,8786,45461,1.0483e+06
11-06-2015,377449,394687,174069,53106,999308,23070,14205,7910,45185,1.04449e+06
12-06-2015,389956,388811,168833,45747,993353,20373,12982,7352,40707,1.03406e+06
13-06-2015,344125,369976,163510,32245,909853,13542,7472,11042,32056,941909
14-06-2015,292900,372784,158958,72187,896831,12605,5396,10109,28110,924941
15-06-2015,363272,416471,170047,75183,1.02499e+06,18269,11821,10210,40300,1.06529e+06
16-06-2015,369263,420678,171536,56917,1.0184e+06,18978,12250,9577,40805,1.05921e+06
17-06-2015,380293,409725,165181,66479,1.02168e+06,18243,10049,10476,38768,1.06045e+06
18-06-2015,358818,400846,160977,77036,997684,19459,10024,9652,39135,1.03682e+06
19-06-2015,333522,366116,154066,64822,918530,16425,8116,11258,35799,954329
20-06-2015,313015,360883,149714,47280,870891,13744,4030,9455,27229,898120
21-06-2015,350058,354455,147486,35615,887619,13689,3784,8736,26209,913828
22-06-2015,381322,394403,158335,45168,979234,13632,8793,8641,31066,1.0103e+06
23-06-2015,379222,392851,162111,40368,974556,14273,6747,9791,30811,1.00537e+06
24-06-2015,338767,390964,163327,80424,973479,16866,5278,9890,32034,1.00551e+06
25-06-2015,376233,401429,174040,57125,1.00882e+06,19488,8368,12456,40312,1.04914e+06
26-06-2015,395044,388817,165172,44209,993243,22599,8695,11362,42656,1.0359e+06
27-06-2015,354424,349232,158232,32336,894235,14366,4920,7708,26994,921229
28-06-2015,349866,333559,157316,37232,877973,13559,4649,6854,25062,903035
29-06-2015,376215,404493,163154,46866,990728,17584,10055,10331,37970,1.0287e+06
30-06-2015,374835,403027,165389,50106,993359,15961,10098,10224,36283,1.02964e+06
01-07-2015,368394,390362,164714,35971,959450,16666,12307,8473,37446,996896
02-07-2015,319959,375458,163634,66526,925583,15055,10430,10835,36320,961903
03-07-2015,339933,397638,164395,43241,945217,14282,11262,10808,36352,981569
04-07-2015,318012,371731,156733,30734,877218,14226,9386,7091,30703,907921
05-07-2015,331566,351572,153651,23437,860241,12252,6957,6815,26024,886265
06-07-2015,298009,379377,161343,75810,914545,16166,10003,11667,37836,952381
07-07-2015,337877,401182,159838,49216,948121,21026,9730,11857,42613,990734
08-07-2015,327958,373439,155554,73752,930702,23961,10158,11200,45319,976021
09-07-2015,293983,365299,156437,98431,914157,23061,9439,12040,44540,958697
10-07-2015,287787,386786,155947,88044,918570,22498,7284,13517,43299,961869
11-07-2015,326472,379013,152091,28363,885944,15186,5773,6674,27633,913577
12-07-2015,310789,372676,149003,22739,855205,12952,5843,6516,25311,880516
13-07-2015,352348,382393,156602,34117,925467,21586,11270,7625,40481,965948
14-07-2015,344480,390448,158428,40367,933727,22015,10253,7308,39576,973303
15-07-2015,318851,392454,155106,62439,928859,21715,10092,7911,39718,968577
16-07-2015,329847,404366,154378,48704,937300,20841,10683,8394,39918,977218
17-07-2015,312607,385853,150808,38533,887802,21220,9678,8754,39652,927454
18-07-2015,245721,384660,142314,63484,836185,12818,5083,7669,25570,861755
19-07-2015,289553,391666,136981,30068,848276,12662,5864,5899,24425,872701
20-07-2015,317585,377454,153050,30941,879039,22435,10754,12580,44729,923768
21-07-2015,307627,379402,150319,55058,892406,17442,8304,13651,39397,931803
22-07-2015,336822,394146,150517,31245,912729,18739,7783,12590,39112,951841
23-07-2015,307305,396009,148115,54225,905657,13250,14376,11212,38838,944495
24-07-2015,324071,401169,152671,27090,905000,22540,14206,9503,46249,951249
25-07-2015,251933,384022,137176,53485,826624,14808,10646,8233,33687,860311
26-07-2015,227234,373956,132989,83731,817914,16396,7533,9179,33108,851022
27-07-2015,316725,412265,149349,35300,913648,16297,12908,11325,40530,954178
28-07-2015,313154,406818,150402,38527,908905,17406,13470,10111,40987,949892
29-07-2015,280134,423608,147573,56825,908133,18646,12074,10681,41401,949534
30-07-2015,267325,422919,149681,50058,889986,18630,10464,10248,39342,929328
31-07-2015,250181,423139,149809,79324,902465,16550,10375,13557,40482,942947
01-08-2015,270705,427552,150536,27073,875863,11956,6640,8003,26599,902462
02-08-2015,266772,426797,151286,25070,869926,11516,7179,7401,26096,896022
03-08-2015,332094,408669,159314,41649,941732,14125,11944,11178,37247,978979
04-08-2015,325104,425350,157324,43994,951772,15237,13236,10511,38984,990756
05-08-2015,339600,429647,157746,38493,965492,17059,14272,9397,40728,1.00622e+06
06-08-2015,344839,421136,157615,31736,955332,16776,15593,8833,41202,996534
07-08-2015,326694,426011,156945,31185,940833,14905,18131,6828,39864,980697
08-08-2015,287633,382732,144227,25754,840346,11153,12742,7747,31642,871988
09-08-2015,305475,377812,138030,20531,841855,11007,11640,7144,29791,871646
10-08-2015,341128,419521,143176,38832,942725,22154,15744,10184,48082,990807
11-08-2015,330417,418242,145015,43881,937560,21264,16851,9236,47351,984911
12-08-2015,340853,414377,148053,45473,948763,22138,17800,9158,49096,997859
13-08-2015,337918,395152,150431,43416,926920,25055,17838,8469,51362,978282
14-08-2015,297226,399584,146657,80155,923624,23967,17963,7434,49364,972988
15-08-2015,289837,395298,138695,41302,865128,15582,9704,7580,32866,897994
16-08-2015,298232,371259,134618,30998,835112,16032,8858,8200,33090,868202
17-08-2015,314983,404173,144775,75467,939402,25396,16136,9004,50536,989938
18-08-2015,332052,376736,149728,82134,940652,24383,13772,11275,49430,990082
19-08-2015,357075,385876,151942,60135,955033,24697,14714,10835,50246,1.00528e+06
20-08-2015,365289,382765,152958,40864,941913,27505,13051,9911,50467,992380
21-08-2015,369212,374564,154065,40096,937938,27833,14059,10219,52111,990049
22-08-2015,343402,338094,136692,32932,851124,19154,9032,7353,35539,886663
23-08-2015,317805,300620,130415,54572,803415,21675,11453,7884,41012,844427
24-08-2015,349740,373433,144809,68659,936643,29708,18031,10648,58387,995030
25-08-2015,353846,358021,141772,68100,921749,28966,17491,8731,55188,976937
26-08-2015,367407,367804,142754,60688,938662,28779,13028,10348,52155,990817
27-08-2015,371117,378490,144688,59940,954234,29632,13740,10944,54316,1.00855e+06
28-08-2015,374808,380517,149125,51727,956181,29798,12988,11013,53799,1.00998e+06
29-08-2015,353437,354796,128210,41962,878411,19874,9266,8288,37428,915839
30-08-2015,370059,353020,125784,19935,868802,20044,10056,6780,36880,905682
31-08-2015,383747,375076,147146,45558,951523,29203,17673,7953,54829,1.00635e+06
01-09-2015,368729,389919,150320,51619,960594,29314,16192,8838,54344,1.01494e+06
02-09-2015,353717,381287,155571,74808,965387,28961,12148,10412,51521,1.01691e+06
03-09-2015,351543,377776,158365,52921,940610,30947,11845,11739,54531,995141
04-09-2015,360800,381586,153660,43048,939098,29426,12896,10285,52607,991705
05-09-2015,309299,338534,134976,70219,853026,19984,7560,8007,35551,888577
06-09-2015,287054,335452,131676,72228,826415,19015,8149,7548,34712,861127
07-09-2015,386804,408114,157304,47328,999555,29557,9267,12798,51622,1.05118e+06
08-09-2015,385652,395265,173963,44938,999824,33837,11214,10841,55892,1.05572e+06
09-09-2015,394900,380096,174010,37868,986879,32956,13604,4113,50673,1.03755e+06
10-09-2015,395959,378645,168312,42360,985277,30238,14805,8475,53518,1.0388e+06
11-09-2015,381390,381775,158691,64481,986347,28217,12006,9502,49725,1.03607e+06
12-09-2015,345276,356751,140634,58302,900968,18191,7513,8510,34214,935182
13-09-2015,356110,353310,138137,55982,903545,17043,7747,8153,32943,936488
14-09-2015,387574,380069,153437,59594,980669,29838,8963,13059,51860,1.03253e+06
15-09-2015,382333,371935,167745,61501,983512,32705,10225,12588,55518,1.03903e+06
16-09-2015,397498,354934,169853,61573,983860,31957,11010,11682,54649,1.03851e+06
17-09-2015,377910,339725,163386,84593,965623,31830,12290,10787,54907,1.02053e+06
18-09-2015,347272,349968,139505,76673,913420,18533,13301,11888,43722,957142
19-09-2015,342238,352083,144321,43236,881886,16421,8647,9817,34885,916771
20-09-2015,352459,328567,146878,51513,879423,14413,8328,9060,31801,911224
21-09-2015,390835,385622,167910,39771,984136,26610,12758,11524,50892,1.03503e+06
22-09-2015,388976,390269,173372,46475,999103,28349,13334,10174,51857,1.05096e+06
23-09-2015,389145,398759,174257,36571,998730,28763,12628,10900,52291,1.05102e+06
24-09-2015,376643,387713,169057,55238,988663,29880,13016,10583,53479,1.04214e+06
25-09-2015,363948,392552,166880,54426,977810,28633,12596,9766,50995,1.02880e+06
26-09-2015,359209,350716,166462,43969,920367,20896,8271,7959,37126,957493
27-09-2015,357586,363070,165948,32259,918872,18346,8960,7317,34623,953495
28-09-2015,397724,395632,178887,37551,1.0098e+06,31197,13074,10608,54879,1.06468e+06
29-09-2015,395608,396806,179349,35654,1.00742e+06,29470,12879,10912,53261,1.06068e+06
30-09-2015,372169,414539,179128,44703,1.01054e+06,31016,13379,11124,55519,1.06606e+06
01-10-2015,351713,422906,180096,57502,1.01221e+06,27621,13153,12135,52909,1.06512e+06
02-10-2015,316138,466406,182043,57395,1.02198e+06,27144,11435,12841,51420,1.0734e+06
03-10-2015,337522,442208,168996,27288,976019,20569,6976,7285,34830,1.01085e+06
04-10-2015,349158,443590,170165,26225,989141,19454,7113,7439,34006,1.02315e+06
05-10-2015,394398,460841,182060,44200,1.08151e+06,26243,12778,9662,48683,1.13019e+06
06-10-2015,322484,470572,182712,89917,1.0657e+06,31261,13062,11482,55805,1.1215e+06
07-10-2015,329366,470144,197460,97111,1.09409e+06,33114,14583,12029,59726,1.15381e+06
08-10-2015,393774,461779,203223,68996,1.12778e+06,32962,18170,10885,62017,1.1898e+06
09-10-2015,415614,447585,204209,58098,1.12551e+06,33307,19992,9639,62938,1.18845e+06
10-10-2015,364742,442781,184078,43049,1.03466e+06,23032,17589,7136,47757,1.08242e+06
