Date,Hour,System Price
08-08-2015,8,6.31
08-08-2015,9,7.23
08-08-2015,10,7.9
08-08-2015,11,7.8
08-08-2015,12,7.29
08-08-2015,13,6.82
08-08-2015,14,6.45
08-08-2015,15,6.35
08-08-2015,16,6.34
08-08-2015,17,6.79
08-08-2015,18,6.99
08-08-2015,19,6.88
08-08-2015,20,6.94
08-08-2015,21,7.07
08-08-2015,22,6.6
08-08-2015,23,6.08
09-08-2015,0,6.14
09-08-2015,1,5.7
09-08-2015,2,5.51
09-08-2015,3,5.51
09-08-2015,4,5.2
09-08-2015,5,5.45
09-08-2015,6,5.58
09-08-2015,7,6.02
09-08-2015,8,6.78
09-08-2015,9,8.05
09-08-2015,10,8.6
09-08-2015,11,8.87
09-08-2015,12,8.6
09-08-2015,13,8.41
09-08-2015,14,8.26
09-08-2015,15,8.18
09-08-2015,16,8.36
09-08-2015,17,9.34
09-08-2015,18,9.98
09-08-2015,19,10.12
09-08-2015,20,10.27
09-08-2015,21,10.39
09-08-2015,22,10.05
09-08-2015,23,8.8
10-08-2015,0,8.13
10-08-2015,1,7.9
10-08-2015,2,7.79
10-08-2015,3,7.65
10-08-2015,4,7.81
10-08-2015,5,7.94
10-08-2015,6,9.98
10-08-2015,7,11.45
10-08-2015,8,14.19
10-08-2015,9,15.09
10-08-2015,10,15.25
10-08-2015,11,15.0
10-08-2015,12,14.77
10-08-2015,13,14.08
10-08-2015,14,13.84
10-08-2015,15,12.96
10-08-2015,16,11.45
10-08-2015,17,14.0
10-08-2015,18,13.92
10-08-2015,19,13.96
10-08-2015,20,12.3
10-08-2015,21,11.44
10-08-2015,22,10.29
10-08-2015,23,8.64
11-08-2015,0,8.05
11-08-2015,1,7.51
11-08-2015,2,6.84
11-08-2015,3,6.41
11-08-2015,4,6.68
11-08-2015,5,7.26
11-08-2015,6,8.82
11-08-2015,7,10.83
11-08-2015,8,13.27
11-08-2015,9,13.78
11-08-2015,10,14.48
11-08-2015,11,14.14
11-08-2015,12,13.7
11-08-2015,13,13.4
11-08-2015,14,12.97
11-08-2015,15,12.35
11-08-2015,16,11.35
11-08-2015,17,10.76
11-08-2015,18,10.58
11-08-2015,19,10.51
11-08-2015,20,9.71
11-08-2015,21,9.93
11-08-2015,22,9.54
11-08-2015,23,8.12
12-08-2015,0,7.42
12-08-2015,1,6.45
12-08-2015,2,6.53
12-08-2015,3,6.65
12-08-2015,4,6.86
12-08-2015,5,8.12
12-08-2015,6,10.16
12-08-2015,7,12.24
12-08-2015,8,13.96
12-08-2015,9,14.69
12-08-2015,10,15.44
12-08-2015,11,15.55
12-08-2015,12,15.0
12-08-2015,13,14.72
12-08-2015,14,14.18
12-08-2015,15,13.67
12-08-2015,16,13.18
12-08-2015,17,13.65
12-08-2015,18,13.73
12-08-2015,19,13.61
12-08-2015,20,12.08
12-08-2015,21,11.78
12-08-2015,22,10.79
12-08-2015,23,9.37
13-08-2015,0,9.33
13-08-2015,1,8.89
13-08-2015,2,8.81
13-08-2015,3,8.71
13-08-2015,4,8.86
13-08-2015,5,9.67
13-08-2015,6,11.01
13-08-2015,7,12.89
13-08-2015,8,14.06
13-08-2015,9,15.46
13-08-2015,10,16.12
13-08-2015,11,16.1
13-08-2015,12,15.55
13-08-2015,13,15.14
13-08-2015,14,14.83
13-08-2015,15,14.28
13-08-2015,16,13.61
13-08-2015,17,14.28
13-08-2015,18,14.45
13-08-2015,19,14.29
13-08-2015,20,13.25
13-08-2015,21,12.65
13-08-2015,22,11.35
13-08-2015,23,9.94
14-08-2015,0,9.36
14-08-2015,1,8.89
14-08-2015,2,8.22
14-08-2015,3,7.79
14-08-2015,4,7.93
14-08-2015,5,8.81
14-08-2015,6,10.68
14-08-2015,7,12.68
14-08-2015,8,13.66
14-08-2015,9,14.01
14-08-2015,10,13.83
14-08-2015,11,13.47
14-08-2015,12,13.15
14-08-2015,13,12.77
14-08-2015,14,12.16
14-08-2015,15,11.54
14-08-2015,16,10.74
14-08-2015,17,10.63
14-08-2015,18,10.72
14-08-2015,19,10.71
14-08-2015,20,9.91
14-08-2015,21,10.01
14-08-2015,22,9.3
14-08-2015,23,8.63
15-08-2015,0,9.36
15-08-2015,1,8.72
15-08-2015,2,8.49
15-08-2015,3,8.42
15-08-2015,4,8.56
15-08-2015,5,9.22
15-08-2015,6,9.36
15-08-2015,7,10.25
15-08-2015,8,11.57
15-08-2015,9,12.43
15-08-2015,10,12.71
15-08-2015,11,12.61
15-08-2015,12,12.24
15-08-2015,13,12.08
15-08-2015,14,11.68
15-08-2015,15,11.5
15-08-2015,16,11.62
15-08-2015,17,11.74
15-08-2015,18,12.02
15-08-2015,19,11.98
15-08-2015,20,11.84
15-08-2015,21,11.94
15-08-2015,22,11.94
15-08-2015,23,10.67
16-08-2015,0,10.24
16-08-2015,1,9.85
16-08-2015,2,9.79
16-08-2015,3,9.73
16-08-2015,4,9.63
16-08-2015,5,9.61
16-08-2015,6,9.93
16-08-2015,7,10.34
16-08-2015,8,11.11
16-08-2015,9,12.05
16-08-2015,10,12.43
16-08-2015,11,12.57
16-08-2015,12,12.24
16-08-2015,13,12.07
16-08-2015,14,11.5
16-08-2015,15,11.14
16-08-2015,16,11.26
16-08-2015,17,11.5
16-08-2015,18,11.67
16-08-2015,19,12.03
16-08-2015,20,11.99
16-08-2015,21,12.15
16-08-2015,22,11.67
16-08-2015,23,10.7
17-08-2015,0,9.63
17-08-2015,1,8.4
17-08-2015,2,8.03
17-08-2015,3,7.93
17-08-2015,4,8.19
17-08-2015,5,9.94
17-08-2015,6,11.3
17-08-2015,7,13.96
17-08-2015,8,14.59
17-08-2015,9,14.65
17-08-2015,10,14.72
17-08-2015,11,14.51
17-08-2015,12,14.04
17-08-2015,13,13.55
17-08-2015,14,13.31
17-08-2015,15,12.92
17-08-2015,16,12.6
17-08-2015,17,13.06
17-08-2015,18,12.97
17-08-2015,19,12.91
17-08-2015,20,11.88
17-08-2015,21,12.07
17-08-2015,22,10.87
17-08-2015,23,8.97
18-08-2015,0,9.38
18-08-2015,1,8.96
18-08-2015,2,8.46
18-08-2015,3,8.4
18-08-2015,4,8.9
18-08-2015,5,9.4
18-08-2015,6,12.42
18-08-2015,7,15.01
18-08-2015,8,15.44
18-08-2015,9,15.51
18-08-2015,10,16.39
18-08-2015,11,15.93
18-08-2015,12,15.35
18-08-2015,13,14.94
18-08-2015,14,14.61
18-08-2015,15,13.42
18-08-2015,16,13.52
18-08-2015,17,14.21
18-08-2015,18,13.94
18-08-2015,19,13.88
18-08-2015,20,13.22
18-08-2015,21,13.4
18-08-2015,22,12.83
18-08-2015,23,11.23
19-08-2015,0,12.49
19-08-2015,1,11.89
19-08-2015,2,11.48
19-08-2015,3,11.53
19-08-2015,4,11.85
19-08-2015,5,12.75
19-08-2015,6,17.31
19-08-2015,7,21.39
19-08-2015,8,22.16
19-08-2015,9,24.21
19-08-2015,10,25.66
19-08-2015,11,21.82
19-08-2015,12,20.92
19-08-2015,13,21.04
19-08-2015,14,20.48
19-08-2015,15,19.74
19-08-2015,16,19.62
19-08-2015,17,19.97
19-08-2015,18,19.88
19-08-2015,19,18.66
19-08-2015,20,16.16
19-08-2015,21,16.43
19-08-2015,22,14.54
19-08-2015,23,13.47
20-08-2015,0,16.63
20-08-2015,1,15.72
20-08-2015,2,15.52
20-08-2015,3,15.75
20-08-2015,4,16.31
20-08-2015,5,18.11
20-08-2015,6,21.11
20-08-2015,7,24.5
20-08-2015,8,24.86
20-08-2015,9,25.0
20-08-2015,10,24.95
20-08-2015,11,24.72
20-08-2015,12,24.03
20-08-2015,13,23.73
20-08-2015,14,23.18
20-08-2015,15,22.5
20-08-2015,16,22.16
20-08-2015,17,23.55
20-08-2015,18,23.55
20-08-2015,19,23.71
20-08-2015,20,21.82
20-08-2015,21,23.0
20-08-2015,22,21.03
20-08-2015,23,18.45
21-08-2015,0,17.0
21-08-2015,1,16.09
21-08-2015,2,15.72
21-08-2015,3,15.76
21-08-2015,4,16.37
21-08-2015,5,18.05
21-08-2015,6,20.71
21-08-2015,7,24.67
21-08-2015,8,24.55
21-08-2015,9,24.28
21-08-2015,10,23.77
21-08-2015,11,22.97
21-08-2015,12,21.71
21-08-2015,13,21.43
21-08-2015,14,21.02
21-08-2015,15,20.24
21-08-2015,16,19.92
21-08-2015,17,20.09
21-08-2015,18,20.27
21-08-2015,19,20.0
21-08-2015,20,19.13
21-08-2015,21,19.53
21-08-2015,22,18.57
21-08-2015,23,16.56
22-08-2015,0,16.68
22-08-2015,1,16.33
22-08-2015,2,16.14
22-08-2015,3,16.08
22-08-2015,4,15.99
22-08-2015,5,16.17
22-08-2015,6,16.39
22-08-2015,7,16.84
22-08-2015,8,18.02
22-08-2015,9,18.97
22-08-2015,10,19.45
22-08-2015,11,18.75
22-08-2015,12,17.57
22-08-2015,13,16.36
22-08-2015,14,15.92
22-08-2015,15,16.37
22-08-2015,16,16.86
22-08-2015,17,18.69
22-08-2015,18,19.06
22-08-2015,19,18.88
22-08-2015,20,18.83
22-08-2015,21,18.91
22-08-2015,22,18.33
22-08-2015,23,16.97
23-08-2015,0,16.13
23-08-2015,1,15.58
23-08-2015,2,15.29
23-08-2015,3,15.11
23-08-2015,4,14.9
23-08-2015,5,14.6
23-08-2015,6,15.01
23-08-2015,7,15.53
23-08-2015,8,16.57
23-08-2015,9,17.1
23-08-2015,10,17.11
23-08-2015,11,16.71
23-08-2015,12,16.03
23-08-2015,13,15.31
23-08-2015,14,15.01
23-08-2015,15,14.81
23-08-2015,16,15.25
23-08-2015,17,16.17
23-08-2015,18,17.22
23-08-2015,19,17.92
23-08-2015,20,17.96
23-08-2015,21,18.25
23-08-2015,22,17.21
23-08-2015,23,15.17
24-08-2015,0,15.07
24-08-2015,1,14.24
24-08-2015,2,13.79
24-08-2015,3,13.9
24-08-2015,4,14.59
24-08-2015,5,17.05
24-08-2015,6,20.03
24-08-2015,7,22.34
24-08-2015,8,24.76
24-08-2015,9,25.04
24-08-2015,10,24.4
24-08-2015,11,23.42
24-08-2015,12,22.57
24-08-2015,13,22.39
24-08-2015,14,21.9
24-08-2015,15,21.37
24-08-2015,16,21.09
24-08-2015,17,21.56
24-08-2015,18,21.37
24-08-2015,19,21.73
24-08-2015,20,20.48
24-08-2015,21,20.41
24-08-2015,22,19.08
24-08-2015,23,16.13
25-08-2015,0,14.16
25-08-2015,1,13.4
25-08-2015,2,13.02
25-08-2015,3,12.21
25-08-2015,4,12.62
25-08-2015,5,15.15
25-08-2015,6,18.72
25-08-2015,7,22.21
25-08-2015,8,23.18
25-08-2015,9,22.8
25-08-2015,10,21.37
25-08-2015,11,21.01
25-08-2015,12,20.27
25-08-2015,13,20.11
25-08-2015,14,20.13
25-08-2015,15,19.95
25-08-2015,16,19.87
25-08-2015,17,19.46
25-08-2015,18,18.93
25-08-2015,19,19.09
25-08-2015,20,18.16
25-08-2015,21,18.56
25-08-2015,22,16.9
25-08-2015,23,15.05
26-08-2015,0,13.21
26-08-2015,1,12.1
26-08-2015,2,11.67
26-08-2015,3,11.8
26-08-2015,4,12.47
26-08-2015,5,13.92
26-08-2015,6,17.29
26-08-2015,7,20.41
26-08-2015,8,23.83
26-08-2015,9,24.13
26-08-2015,10,22.41
26-08-2015,11,21.57
26-08-2015,12,21.33
26-08-2015,13,20.7
26-08-2015,14,20.41
26-08-2015,15,19.93
26-08-2015,16,20.42
26-08-2015,17,20.25
26-08-2015,18,20.68
26-08-2015,19,21.08
26-08-2015,20,19.43
26-08-2015,21,19.12
26-08-2015,22,16.89
26-08-2015,23,14.31
27-08-2015,0,11.94
27-08-2015,1,10.59
27-08-2015,2,9.28
27-08-2015,3,9.15
27-08-2015,4,10.24
27-08-2015,5,12.07
27-08-2015,6,15.96
27-08-2015,7,19.26
27-08-2015,8,19.92
27-08-2015,9,19.77
27-08-2015,10,19.47
27-08-2015,11,19.41
27-08-2015,12,19.03
27-08-2015,13,18.98
27-08-2015,14,18.75
27-08-2015,15,18.56
27-08-2015,16,17.76
27-08-2015,17,17.81
27-08-2015,18,17.6
27-08-2015,19,17.4
27-08-2015,20,16.58
27-08-2015,21,16.4
27-08-2015,22,15.33
27-08-2015,23,13.35
28-08-2015,0,11.58
28-08-2015,1,11.27
28-08-2015,2,11.13
28-08-2015,3,11.11
28-08-2015,4,11.32
28-08-2015,5,12.52
28-08-2015,6,16.38
28-08-2015,7,19.08
28-08-2015,8,20.67
28-08-2015,9,20.64
28-08-2015,10,20.07
28-08-2015,11,19.64
28-08-2015,12,19.2
28-08-2015,13,18.52
28-08-2015,14,17.82
28-08-2015,15,16.83
28-08-2015,16,16.26
28-08-2015,17,16.28
28-08-2015,18,16.87
28-08-2015,19,17.44
28-08-2015,20,17.2
28-08-2015,21,17.27
28-08-2015,22,15.11
28-08-2015,23,12.79
29-08-2015,0,12.51
29-08-2015,1,11.38
29-08-2015,2,11.43
29-08-2015,3,11.42
29-08-2015,4,11.68
29-08-2015,5,12.07
29-08-2015,6,12.74
29-08-2015,7,13.47
29-08-2015,8,13.64
29-08-2015,9,14.52
29-08-2015,10,15.12
29-08-2015,11,15.14
29-08-2015,12,14.68
29-08-2015,13,13.99
29-08-2015,14,13.77
29-08-2015,15,13.9
29-08-2015,16,14.35
29-08-2015,17,14.78
29-08-2015,18,15.93
29-08-2015,19,16.11
29-08-2015,20,16.41
29-08-2015,21,16.26
29-08-2015,22,14.94
29-08-2015,23,13.87
30-08-2015,0,13.87
30-08-2015,1,13.74
30-08-2015,2,13.65
30-08-2015,3,13.61
30-08-2015,4,13.61
30-08-2015,5,13.6
30-08-2015,6,13.62
30-08-2015,7,13.86
30-08-2015,8,14.71
30-08-2015,9,15.68
30-08-2015,10,16.1
30-08-2015,11,16.42
30-08-2015,12,14.76
30-08-2015,13,14.34
30-08-2015,14,14.32
30-08-2015,15,15.29
30-08-2015,16,15.78
30-08-2015,17,16.21
30-08-2015,18,16.89
30-08-2015,19,17.77
30-08-2015,20,18.16
30-08-2015,21,18.3
30-08-2015,22,17.11
30-08-2015,23,14.87
31-08-2015,0,13.67
31-08-2015,1,13.26
31-08-2015,2,13.12
31-08-2015,3,13.15
31-08-2015,4,13.33
31-08-2015,5,14.27
31-08-2015,6,19.14
31-08-2015,7,23.43
31-08-2015,8,22.66
31-08-2015,9,22.96
31-08-2015,10,21.83
31-08-2015,11,20.75
31-08-2015,12,20.09
31-08-2015,13,19.91
31-08-2015,14,19.43
31-08-2015,15,19.1
31-08-2015,16,19.03
31-08-2015,17,19.24
31-08-2015,18,19.44
31-08-2015,19,19.29
31-08-2015,20,18.84
31-08-2015,21,18.22
31-08-2015,22,15.67
31-08-2015,23,13.27
01-09-2015,0,13.05
01-09-2015,1,11.29
01-09-2015,2,10.64
01-09-2015,3,10.63
01-09-2015,4,10.86
01-09-2015,5,12.07
01-09-2015,6,15.31
01-09-2015,7,19.23
01-09-2015,8,19.92
01-09-2015,9,19.76
01-09-2015,10,19.67
01-09-2015,11,19.59
01-09-2015,12,19.57
01-09-2015,13,19.26
01-09-2015,14,18.93
01-09-2015,15,18.85
01-09-2015,16,18.78
01-09-2015,17,18.61
01-09-2015,18,18.23
01-09-2015,19,18.25
01-09-2015,20,17.74
01-09-2015,21,17.32
01-09-2015,22,14.81
01-09-2015,23,12.6
02-09-2015,0,11.33
02-09-2015,1,9.81
02-09-2015,2,9.32
02-09-2015,3,9.26
02-09-2015,4,9.53
02-09-2015,5,11.55
02-09-2015,6,15.33
02-09-2015,7,19.1
02-09-2015,8,19.56
02-09-2015,9,19.5
02-09-2015,10,19.37
02-09-2015,11,19.23
02-09-2015,12,18.89
02-09-2015,13,18.94
02-09-2015,14,18.52
02-09-2015,15,18.42
02-09-2015,16,18.14
02-09-2015,17,18.59
02-09-2015,18,18.48
02-09-2015,19,18.72
02-09-2015,20,18.5
02-09-2015,21,18.21
02-09-2015,22,15.26
02-09-2015,23,12.8
03-09-2015,0,12.7
03-09-2015,1,11.82
03-09-2015,2,11.51
03-09-2015,3,11.69
03-09-2015,4,12.12
03-09-2015,5,15.15
03-09-2015,6,18.31
03-09-2015,7,20.87
03-09-2015,8,20.71
03-09-2015,9,20.51
03-09-2015,10,20.78
03-09-2015,11,20.24
03-09-2015,12,20.16
03-09-2015,13,20.08
03-09-2015,14,19.62
03-09-2015,15,19.78
03-09-2015,16,19.49
03-09-2015,17,19.37
03-09-2015,18,19.16
03-09-2015,19,19.5
03-09-2015,20,19.13
03-09-2015,21,19.28
03-09-2015,22,17.99
03-09-2015,23,15.93
04-09-2015,0,16.35
04-09-2015,1,16.13
04-09-2015,2,16.08
04-09-2015,3,16.16
04-09-2015,4,16.36
04-09-2015,5,16.99
04-09-2015,6,18.77
04-09-2015,7,22.65
04-09-2015,8,22.85
04-09-2015,9,22.63
04-09-2015,10,22.68
04-09-2015,11,21.57
04-09-2015,12,21.14
04-09-2015,13,20.19
04-09-2015,14,19.38
04-09-2015,15,19.11
04-09-2015,16,19.04
04-09-2015,17,19.06
04-09-2015,18,20.18
04-09-2015,19,20.77
04-09-2015,20,20.26
04-09-2015,21,20.08
04-09-2015,22,18.82
04-09-2015,23,16.85
05-09-2015,0,16.51
05-09-2015,1,16.25
05-09-2015,2,14.59
05-09-2015,3,13.98
05-09-2015,4,13.59
05-09-2015,5,13.94
05-09-2015,6,13.79
05-09-2015,7,15.04
05-09-2015,8,16.48
05-09-2015,9,17.04
05-09-2015,10,16.91
05-09-2015,11,16.4
05-09-2015,12,15.87
05-09-2015,13,14.69
05-09-2015,14,14.23
05-09-2015,15,13.18
05-09-2015,16,14.01
05-09-2015,17,16.26
05-09-2015,18,16.7
05-09-2015,19,16.7
05-09-2015,20,16.9
05-09-2015,21,16.68
05-09-2015,22,13.91
05-09-2015,23,10.61
06-09-2015,0,10.22
06-09-2015,1,4.63
06-09-2015,2,4.01
06-09-2015,3,3.76
06-09-2015,4,3.68
06-09-2015,5,3.38
06-09-2015,6,3.62
06-09-2015,7,5.77
06-09-2015,8,10.38
06-09-2015,9,12.1
06-09-2015,10,12.15
06-09-2015,11,12.89
06-09-2015,12,12.12
06-09-2015,13,11.86
06-09-2015,14,11.65
06-09-2015,15,11.94
06-09-2015,16,13.37
06-09-2015,17,14.82
06-09-2015,18,16.2
06-09-2015,19,17.55
06-09-2015,20,18.19
06-09-2015,21,17.99
06-09-2015,22,17.01
06-09-2015,23,15.92
07-09-2015,0,15.95
07-09-2015,1,14.89
07-09-2015,2,14.76
07-09-2015,3,15.03
07-09-2015,4,13.83
07-09-2015,5,16.84
07-09-2015,6,20.08
07-09-2015,7,23.74
07-09-2015,8,25.97
07-09-2015,9,25.28
07-09-2015,10,24.98
07-09-2015,11,24.7
07-09-2015,12,24.77
07-09-2015,13,23.71
07-09-2015,14,22.66
07-09-2015,15,21.85
07-09-2015,16,21.41
07-09-2015,17,21.51
07-09-2015,18,21.95
07-09-2015,19,21.95
07-09-2015,20,21.5
07-09-2015,21,21.1
07-09-2015,22,19.48
07-09-2015,23,16.99
08-09-2015,0,16.25
08-09-2015,1,15.91
08-09-2015,2,15.58
08-09-2015,3,15.88
08-09-2015,4,16.06
08-09-2015,5,16.99
08-09-2015,6,20.38
08-09-2015,7,24.16
08-09-2015,8,25.58
08-09-2015,9,25.93
08-09-2015,10,25.8
08-09-2015,11,24.64
08-09-2015,12,23.97
08-09-2015,13,23.84
08-09-2015,14,22.9
08-09-2015,15,22.86
08-09-2015,16,22.57
08-09-2015,17,22.85
08-09-2015,18,22.8
08-09-2015,19,23.55
08-09-2015,20,23.45
08-09-2015,21,23.13
08-09-2015,22,21.06
08-09-2015,23,19.73
09-09-2015,0,16.18
09-09-2015,1,15.91
09-09-2015,2,15.81
09-09-2015,3,15.86
09-09-2015,4,16.06
09-09-2015,5,18.57
09-09-2015,6,21.88
09-09-2015,7,25.31
09-09-2015,8,26.01
09-09-2015,9,26.52
09-09-2015,10,26.21
09-09-2015,11,25.22
09-09-2015,12,24.09
09-09-2015,13,23.62
09-09-2015,14,22.57
09-09-2015,15,22.94
09-09-2015,16,22.72
09-09-2015,17,22.71
09-09-2015,18,22.76
09-09-2015,19,22.99
09-09-2015,20,22.84
09-09-2015,21,22.05
09-09-2015,22,20.77
09-09-2015,23,18.0
10-09-2015,0,16.41
10-09-2015,1,15.86
10-09-2015,2,15.62
10-09-2015,3,15.84
10-09-2015,4,16.25
10-09-2015,5,19.86
10-09-2015,6,22.71
10-09-2015,7,25.11
10-09-2015,8,26.64
10-09-2015,9,26.18
10-09-2015,10,25.67
10-09-2015,11,24.59
10-09-2015,12,24.3
10-09-2015,13,24.0
10-09-2015,14,23.11
10-09-2015,15,23.57
10-09-2015,16,23.47
10-09-2015,17,23.76
10-09-2015,18,23.11
10-09-2015,19,23.78
10-09-2015,20,23.35
10-09-2015,21,22.72
10-09-2015,22,21.02
10-09-2015,23,17.0
11-09-2015,0,16.28
11-09-2015,1,15.48
11-09-2015,2,15.17
11-09-2015,3,15.14
11-09-2015,4,15.79
11-09-2015,5,18.6
11-09-2015,6,21.77
11-09-2015,7,24.59
11-09-2015,8,26.79
11-09-2015,9,26.27
11-09-2015,10,24.97
11-09-2015,11,23.76
11-09-2015,12,22.86
11-09-2015,13,21.88
11-09-2015,14,20.97
11-09-2015,15,20.11
11-09-2015,16,19.71
11-09-2015,17,20.26
11-09-2015,18,20.33
11-09-2015,19,20.88
11-09-2015,20,20.53
11-09-2015,21,19.09
11-09-2015,22,16.83
11-09-2015,23,15.07
12-09-2015,0,15.0
12-09-2015,1,14.61
12-09-2015,2,14.48
12-09-2015,3,14.53
12-09-2015,4,14.6
12-09-2015,5,14.99
12-09-2015,6,15.74
12-09-2015,7,16.38
12-09-2015,8,17.0
12-09-2015,9,18.78
12-09-2015,10,19.03
12-09-2015,11,18.26
12-09-2015,12,16.91
12-09-2015,13,16.49
12-09-2015,14,15.43
12-09-2015,15,16.29
12-09-2015,16,16.74
12-09-2015,17,17.44
12-09-2015,18,17.95
12-09-2015,19,17.99
12-09-2015,20,17.78
12-09-2015,21,16.6
12-09-2015,22,15.47
12-09-2015,23,14.41
13-09-2015,0,13.18
13-09-2015,1,13.18
13-09-2015,2,12.88
13-09-2015,3,12.92
13-09-2015,4,13.1
13-09-2015,5,13.6
13-09-2015,6,14.66
13-09-2015,7,14.93
13-09-2015,8,15.73
13-09-2015,9,17.19
13-09-2015,10,18.99
13-09-2015,11,20.0
13-09-2015,12,18.95
13-09-2015,13,18.86
13-09-2015,14,17.34
13-09-2015,15,17.4
13-09-2015,16,18.95
13-09-2015,17,19.67
13-09-2015,18,21.17
13-09-2015,19,21.27
13-09-2015,20,21.44
13-09-2015,21,21.01
13-09-2015,22,17.44
13-09-2015,23,15.45
14-09-2015,0,13.53
14-09-2015,1,12.47
14-09-2015,2,12.12
14-09-2015,3,11.98
14-09-2015,4,12.59
14-09-2015,5,14.33
14-09-2015,6,18.55
14-09-2015,7,22.0
14-09-2015,8,22.95
14-09-2015,9,22.99
14-09-2015,10,22.96
14-09-2015,11,22.9
14-09-2015,12,22.91
14-09-2015,13,23.07
14-09-2015,14,22.28
14-09-2015,15,22.29
14-09-2015,16,21.59
14-09-2015,17,21.93
14-09-2015,18,21.89
14-09-2015,19,22.44
14-09-2015,20,21.55
14-09-2015,21,20.37
14-09-2015,22,17.15
14-09-2015,23,15.14
15-09-2015,0,12.74
15-09-2015,1,11.64
15-09-2015,2,11.49
15-09-2015,3,11.18
15-09-2015,4,11.77
15-09-2015,5,13.34
15-09-2015,6,17.86
15-09-2015,7,21.48
15-09-2015,8,22.17
15-09-2015,9,22.2
15-09-2015,10,21.88
15-09-2015,11,21.61
15-09-2015,12,21.57
15-09-2015,13,21.55
15-09-2015,14,20.77
15-09-2015,15,21.13
15-09-2015,16,21.13
15-09-2015,17,21.62
15-09-2015,18,21.85
15-09-2015,19,22.23
15-09-2015,20,21.91
15-09-2015,21,20.55
15-09-2015,22,17.87
15-09-2015,23,14.94
16-09-2015,0,13.8
16-09-2015,1,13.36
16-09-2015,2,13.49
16-09-2015,3,14.01
16-09-2015,4,14.52
16-09-2015,5,15.9
16-09-2015,6,20.73
16-09-2015,7,23.71
16-09-2015,8,25.04
16-09-2015,9,25.59
16-09-2015,10,25.44
16-09-2015,11,24.95
16-09-2015,12,24.39
16-09-2015,13,24.36
16-09-2015,14,23.22
16-09-2015,15,23.16
16-09-2015,16,22.57
16-09-2015,17,22.55
16-09-2015,18,22.35
16-09-2015,19,22.47
16-09-2015,20,21.45
16-09-2015,21,20.26
16-09-2015,22,16.65
16-09-2015,23,14.06
17-09-2015,0,14.02
17-09-2015,1,12.54
17-09-2015,2,12.15
17-09-2015,3,12.08
17-09-2015,4,12.18
17-09-2015,5,15.06
17-09-2015,6,20.25
17-09-2015,7,22.53
17-09-2015,8,23.57
17-09-2015,9,23.18
17-09-2015,10,22.71
17-09-2015,11,21.95
17-09-2015,12,21.75
17-09-2015,13,21.48
17-09-2015,14,20.8
17-09-2015,15,20.83
17-09-2015,16,20.82
17-09-2015,17,20.86
17-09-2015,18,20.81
17-09-2015,19,21.16
17-09-2015,20,20.45
17-09-2015,21,19.02
17-09-2015,22,15.88
17-09-2015,23,13.87
18-09-2015,0,10.01
18-09-2015,1,5.49
18-09-2015,2,4.29
18-09-2015,3,4.03
18-09-2015,4,4.86
18-09-2015,5,9.08
18-09-2015,6,15.93
18-09-2015,7,19.0
18-09-2015,8,20.29
18-09-2015,9,20.27
18-09-2015,10,20.21
18-09-2015,11,19.69
18-09-2015,12,18.53
18-09-2015,13,17.6
18-09-2015,14,16.1
18-09-2015,15,16.11
18-09-2015,16,16.03
18-09-2015,17,16.97
18-09-2015,18,17.88
18-09-2015,19,18.92
18-09-2015,20,17.48
18-09-2015,21,15.79
18-09-2015,22,15.1
18-09-2015,23,12.33
19-09-2015,0,8.23
19-09-2015,1,6.63
19-09-2015,2,6.01
19-09-2015,3,6.02
19-09-2015,4,6.44
19-09-2015,5,8.52
19-09-2015,6,12.17
19-09-2015,7,14.06
19-09-2015,8,15.47
19-09-2015,9,15.85
19-09-2015,10,16.49
19-09-2015,11,16.47
19-09-2015,12,16.02
19-09-2015,13,15.78
19-09-2015,14,15.56
19-09-2015,15,15.48
19-09-2015,16,15.43
19-09-2015,17,15.45
19-09-2015,18,15.77
19-09-2015,19,16.33
19-09-2015,20,15.96
19-09-2015,21,15.4
19-09-2015,22,15.12
19-09-2015,23,12.4
20-09-2015,0,11.92
20-09-2015,1,9.96
20-09-2015,2,9.41
20-09-2015,3,9.37
20-09-2015,4,9.81
20-09-2015,5,10.19
20-09-2015,6,12.67
20-09-2015,7,14.05
20-09-2015,8,15.23
20-09-2015,9,15.58
20-09-2015,10,15.64
20-09-2015,11,15.76
20-09-2015,12,15.55
20-09-2015,13,15.4
20-09-2015,14,15.35
20-09-2015,15,15.3
20-09-2015,16,15.25
20-09-2015,17,16.72
20-09-2015,18,18.9
20-09-2015,19,20.89
20-09-2015,20,21.48
20-09-2015,21,19.82
20-09-2015,22,17.56
20-09-2015,23,15.7
21-09-2015,0,15.29
21-09-2015,1,14.67
21-09-2015,2,14.49
21-09-2015,3,14.73
21-09-2015,4,15.38
21-09-2015,5,16.85
21-09-2015,6,21.35
21-09-2015,7,24.66
21-09-2015,8,25.38
21-09-2015,9,24.99
21-09-2015,10,24.8
21-09-2015,11,24.33
21-09-2015,12,23.64
21-09-2015,13,23.62
21-09-2015,14,22.85
21-09-2015,15,23.2
21-09-2015,16,22.99
21-09-2015,17,23.38
21-09-2015,18,23.72
21-09-2015,19,24.28
21-09-2015,20,22.9
21-09-2015,21,21.01
21-09-2015,22,17.26
21-09-2015,23,15.25
22-09-2015,0,13.66
22-09-2015,1,12.32
22-09-2015,2,12.05
22-09-2015,3,11.94
