Date,Hour,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume
19-05-2016,3,11670,11702,7327,2737,33436,629,551,768,1948,35384
19-05-2016,4,11681,11596,7510,2780,33567,647,561,790,1998,35565
19-05-2016,5,12030,11789,8292,2935,35046,756,657,959,2372,37418
19-05-2016,6,13189,13615,8874,3522,39200,893,800,1117,2810,42010
19-05-2016,7,14584,15309,9138,4110,43141,981,909,1222,3112,46253
19-05-2016,8,14936,15722,9220,4374,44252,1013,955,1251,3219,47471
19-05-2016,9,14857,15753,9193,4384,44187,1013,954,1253,3220,47407
19-05-2016,10,14664,15794,9199,4466,44123,1004,942,1257,3203,47326
19-05-2016,11,14544,15760,9151,4455,43910,983,919,1267,3169,47079
19-05-2016,12,14456,15469,9088,4402,43415,1010,950,1292,3252,46667
19-05-2016,13,14350,15377,8956,4398,43081,1001,941,1277,3219,46300
19-05-2016,14,14306,15135,8959,4319,42719,995,924,1258,3177,45896
19-05-2016,15,14269,15203,8878,4151,42501,973,904,1239,3116,45617
19-05-2016,16,14221,15093,8797,4074,42185,939,869,1203,3011,45196
19-05-2016,17,13982,15037,8712,4236,41967,916,857,1195,2968,44935
19-05-2016,18,13945,14828,8769,4130,41672,895,836,1184,2915,44587
19-05-2016,19,13948,14756,8812,3942,41458,889,825,1163,2877,44335
19-05-2016,20,13930,14582,8520,3739,40771,860,805,1157,2822,43593
19-05-2016,21,13858,14180,8588,3606,40232,849,790,1133,2772,43004
19-05-2016,22,13572,13578,8579,3449,39178,790,705,996,2491,41669
19-05-2016,23,12914,12546,8142,3119,36721,724,623,892,2239,38960
20-05-2016,0,12291,11840,7784,2870,34785,689,583,830,2102,36887
20-05-2016,1,11949,11507,7655,2738,33849,664,560,802,2026,35875
20-05-2016,2,11830,11478,7588,2683,33579,655,556,804,2015,35594
20-05-2016,3,11798,11430,7443,2718,33389,627,553,810,1990,35379
20-05-2016,4,11731,11303,7671,2765,33470,647,551,831,2029,35499
20-05-2016,5,12011,11560,8547,2882,35000,761,653,997,2411,37411
20-05-2016,6,13051,13169,9054,3433,38707,882,790,1169,2841,41548
20-05-2016,7,14530,14925,9248,4082,42785,979,902,1280,3161,45946
20-05-2016,8,14921,15296,9284,4326,43827,1014,951,1313,3278,47105
20-05-2016,9,14826,15579,9199,4379,43983,1013,947,1271,3231,47214
20-05-2016,10,14748,15441,9176,4475,43840,1009,930,1254,3193,47033
20-05-2016,11,14607,15250,9117,4396,43370,993,899,1244,3136,46506
20-05-2016,12,14537,14874,9006,4256,42673,1009,920,1257,3186,45859
20-05-2016,13,14371,14661,8963,4106,42101,986,904,1231,3121,45222
20-05-2016,14,14246,14461,8879,3936,41522,974,893,1200,3067,44589
20-05-2016,15,13931,14130,8722,3797,40580,936,862,1160,2958,43538
20-05-2016,16,14129,14087,8732,3782,40730,912,833,1128,2873,43603
20-05-2016,17,13879,14208,8641,3924,40652,882,821,1115,2818,43470
20-05-2016,18,13837,14065,8663,3854,40419,865,798,1104,2767,43186
20-05-2016,19,13711,13735,8606,3634,39686,843,781,1095,2719,42405
20-05-2016,20,13813,13219,8283,3433,38748,829,762,1067,2658,41406
20-05-2016,21,13206,12951,8429,3306,37892,817,753,1055,2625,40517
20-05-2016,22,13133,12616,8392,3226,37367,771,692,976,2439,39806
20-05-2016,23,12680,12040,7887,2998,35605,716,621,884,2221,37826
21-05-2016,0,12158,11237,7395,2772,33562,665,576,820,2061,35623
21-05-2016,1,11750,11049,7231,2622,32652,643,550,792,1985,34637
21-05-2016,2,11538,10802,7128,2542,32010,641,542,784,1967,33977
21-05-2016,3,11441,10702,6975,2515,31633,602,522,771,1895,33528
21-05-2016,4,11274,10528,6980,2484,31266,598,513,756,1867,33133
21-05-2016,5,11161,10481,7226,2463,31331,631,556,812,1999,33330
21-05-2016,6,11356,10853,7428,2611,32248,681,630,918,2229,34477
21-05-2016,7,11833,11602,7690,2941,34066,759,718,1018,2495,36561
21-05-2016,8,12294,12214,7842,3259,35609,816,772,1081,2669,38278
21-05-2016,9,12797,12844,7938,3425,37004,834,786,1098,2718,39722
21-05-2016,10,13058,13021,7991,3490,37560,829,785,1096,2710,40270
21-05-2016,11,12962,12955,7958,3491,37366,817,772,1081,2670,40036
21-05-2016,12,12788,12752,7898,3392,36830,809,774,1067,2650,39480
21-05-2016,13,12677,12683,7879,3359,36598,796,759,1034,2589,39187
21-05-2016,14,12527,12433,7916,3284,36160,780,742,1013,2535,38695
21-05-2016,15,12463,12321,7917,3247,35948,771,740,1007,2518,38466
21-05-2016,16,12542,12308,7956,3292,36098,768,737,1002,2507,38605
21-05-2016,17,12691,12497,8100,3552,36840,768,728,1005,2501,39341
21-05-2016,18,13027,12668,8276,3563,37534,776,719,1013,2508,40042
21-05-2016,19,12997,12468,8152,3365,36982,766,713,1014,2493,39475
21-05-2016,20,12695,12291,7824,3223,36033,752,702,1022,2476,38509
21-05-2016,21,12411,12102,8026,3145,35684,749,700,1029,2478,38162
21-05-2016,22,12270,12102,8101,3017,35490,716,660,935,2311,37801
21-05-2016,23,11947,11488,7688,2759,33882,661,598,841,2100,35982
22-05-2016,0,11489,11161,7322,2586,32558,625,555,789,1969,34527
22-05-2016,1,11171,10853,7091,2467,31582,603,531,762,1896,33478
22-05-2016,2,10927,10757,6941,2398,31023,596,525,755,1876,32899
22-05-2016,3,10880,10648,6712,2358,30598,558,502,744,1804,32402
22-05-2016,4,10787,10317,6653,2307,30064,552,488,728,1768,31832
22-05-2016,5,10760,10195,6837,2286,30078,576,514,771,1861,31939
22-05-2016,6,10832,10394,6929,2405,30560,620,569,841,2030,32590
22-05-2016,7,11035,10901,7166,2678,31780,691,647,929,2267,34047
22-05-2016,8,11646,11508,7377,3004,33535,759,719,1019,2497,36032
22-05-2016,9,12220,12193,7587,3214,35214,791,750,1063,2604,37818
22-05-2016,10,12641,12573,7691,3319,36224,792,753,1076,2621,38845
22-05-2016,11,12730,12661,7707,3304,36402,786,744,1062,2592,38994
22-05-2016,12,12665,12710,7654,3268,36297,781,743,1057,2581,38878
22-05-2016,13,12707,12501,7625,3259,36092,770,740,1042,2552,38644
22-05-2016,14,12739,12375,7633,3186,35933,767,732,1037,2536,38469
22-05-2016,15,12644,12173,7620,3140,35577,766,732,1037,2535,38112
22-05-2016,16,12570,12528,7693,3198,35989,770,736,1047,2553,38542
22-05-2016,17,12625,12806,7677,3443,36551,776,731,1063,2570,39121
22-05-2016,18,12683,12878,7815,3505,36881,789,737,1072,2598,39479
22-05-2016,19,12619,12946,7740,3413,36718,790,743,1094,2627,39345
22-05-2016,20,12545,12725,7436,3261,35967,774,736,1102,2612,38579
22-05-2016,21,12482,12295,7692,3160,35629,766,729,1087,2582,38211
22-05-2016,22,12280,11907,7940,3066,35193,728,674,960,2362,37555
22-05-2016,23,11918,10945,7553,2864,33280,668,595,846,2109,35389
23-05-2016,0,11339,10399,7198,2711,31647,630,540,786,1956,33603
23-05-2016,1,10953,10242,7006,2597,30798,606,521,752,1879,32677
23-05-2016,2,10867,10471,6915,2542,30795,592,517,742,1851,32646
23-05-2016,3,10825,10590,6775,2542,30732,561,505,735,1801,32533
23-05-2016,4,10834,10306,6941,2569,30650,596,522,766,1884,32534
23-05-2016,5,11112,10809,7749,2732,32402,716,638,941,2295,34697
23-05-2016,6,12370,12859,8306,3313,36848,846,774,1099,2719,39567
23-05-2016,7,13976,14674,8669,3952,41271,958,892,1215,3065,44336
23-05-2016,8,14472,15463,8806,4279,43020,993,950,1253,3196,46216
23-05-2016,9,14476,15542,8802,4365,43185,996,963,1252,3211,46396
23-05-2016,10,14524,15514,8820,4451,43309,986,962,1250,3198,46507
23-05-2016,11,14328,15221,8821,4418,42788,987,933,1234,3154,45942
23-05-2016,12,14311,14963,8759,4383,42416,1008,960,1256,3224,45640
23-05-2016,13,14223,15068,8669,4432,42392,990,955,1237,3182,45574
23-05-2016,14,14231,14966,8596,4287,42080,985,942,1225,3152,45232
23-05-2016,15,14177,14920,8502,4085,41684,944,924,1189,3057,44741
23-05-2016,16,14101,14771,8417,4025,41314,914,884,1152,2950,44264
23-05-2016,17,14051,14876,8332,4247,41506,894,862,1173,2929,44435
23-05-2016,18,13891,14345,8301,4160,40697,876,840,1128,2844,43541
23-05-2016,19,13753,14025,8277,3888,39943,855,826,1113,2794,42737
23-05-2016,20,13800,13758,8020,3681,39259,830,800,1127,2757,42016
23-05-2016,21,13491,13356,8062,3522,38431,802,779,1099,2680,41111
23-05-2016,22,13191,13020,7964,3369,37544,744,702,969,2415,39959
23-05-2016,23,12429,12009,7509,3042,34989,680,623,869,2172,37161
24-05-2016,0,11881,11172,7001,2805,32859,642,576,819,2037,34896
24-05-2016,1,11659,11092,6783,2694,32228,621,557,794,1972,34200
24-05-2016,2,11529,10936,6708,2639,31812,611,548,783,1942,33754
24-05-2016,3,11485,10771,6605,2667,31528,584,531,771,1886,33414
24-05-2016,4,11434,10525,6814,2714,31487,607,550,802,1959,33446
24-05-2016,5,11646,10755,7683,2861,32945,722,660,972,2354,35299
24-05-2016,6,12888,12468,8291,3409,37056,856,803,1018,2677,39733
24-05-2016,7,14437,14254,8631,4008,41330,964,912,1014,2890,44220
24-05-2016,8,14749,14811,8802,4283,42645,1009,966,872,2847,45492
24-05-2016,9,14709,14963,8784,4341,42797,998,974,876,2848,45645
24-05-2016,10,14675,15074,8784,4456,42989,1001,963,1255,3219,46208
24-05-2016,11,14548,14841,8809,4434,42632,991,934,1241,3166,45798
24-05-2016,12,14376,14729,8751,4398,42254,1014,962,1262,3238,45492
24-05-2016,13,14408,14472,8665,4416,41961,996,959,1253,3208,45169
24-05-2016,14,14322,14618,8571,4308,41819,992,940,1235,3167,44986
24-05-2016,15,14244,14565,8477,4119,41405,945,919,1200,3064,44469
24-05-2016,16,14116,14187,8404,4053,40760,920,889,1190,2999,43759
24-05-2016,17,13943,14268,8275,4218,40704,899,870,158,1927,42631
24-05-2016,18,13825,13899,8357,4060,40141,873,841,1229,2943,43084
24-05-2016,19,13626,13551,8295,3861,39333,860,825,1120,2805,42138
24-05-2016,20,13611,13336,7910,3664,38521,825,800,1118,2743,41264
24-05-2016,21,13578,13261,7951,3483,38273,803,775,1090,2668,40941
24-05-2016,22,13448,12886,7884,3329,37547,744,705,961,2410,39957
24-05-2016,23,12841,11907,7389,2998,35135,676,624,857,2157,37292
25-05-2016,0,12193,11404,6998,2773,33368,636,583,802,2021,35389
25-05-2016,1,11766,11094,6777,2643,32280,619,568,780,1967,34247
25-05-2016,2,11577,11129,6654,2567,31927,609,555,772,1936,33863
25-05-2016,3,11520,11085,6513,2570,31688,578,537,767,1882,33570
25-05-2016,4,11514,10828,6719,2621,31682,599,552,795,1946,33628
25-05-2016,5,12337,11413,7505,2784,34039,722,653,968,2343,36382
25-05-2016,6,13562,13084,8035,3333,38014,855,789,1136,2780,40794
25-05-2016,7,14743,15107,8392,3939,42181,956,902,1215,3073,45254
25-05-2016,8,14383,15398,8633,4188,42602,991,958,1219,3168,45770
25-05-2016,9,14251,15598,8664,4241,42754,985,967,1253,3205,45959
25-05-2016,10,14067,15773,8735,4324,42899,986,955,1256,3197,46096
25-05-2016,11,13891,15889,8760,4339,42879,970,928,1251,3149,46028
25-05-2016,12,13813,15810,8667,4269,42559,999,959,1270,3228,45787
25-05-2016,13,13819,15758,8579,4235,42391,993,949,1250,3192,45583
25-05-2016,14,13729,15629,8505,4112,41975,985,920,1273,3178,45153
25-05-2016,15,13875,15521,8467,3967,41830,948,897,1197,3042,44872
25-05-2016,16,13792,15313,8390,3900,41395,920,865,1164,2949,44344
25-05-2016,17,13464,15223,8370,4075,41132,904,854,1178,2936,44068
25-05-2016,18,13240,14619,8374,3913,40146,870,826,1157,2853,42999
25-05-2016,19,12997,14451,8348,3703,39499,848,812,1136,2796,42295
25-05-2016,20,13066,14339,7902,3538,38845,826,788,1106,2720,41565
25-05-2016,21,13025,14167,7931,3387,38510,798,765,1067,2630,41140
25-05-2016,22,12886,13676,7863,3258,37683,738,698,957,2393,40076
25-05-2016,23,12400,12814,7364,2965,35543,673,622,870,2165,37708
26-05-2016,0,12046,12105,6985,2729,33865,645,581,816,2042,35907
26-05-2016,1,11698,11809,6788,2626,32921,625,560,792,1977,34898
26-05-2016,2,11621,11758,6756,2570,32705,612,553,784,1949,34654
26-05-2016,3,11556,11624,6621,2573,32374,589,540,773,1902,34276
26-05-2016,4,11494,11426,6785,2602,32307,613,556,798,1967,34274
26-05-2016,5,11699,11902,7661,2774,34036,723,663,975,2361,36397
26-05-2016,6,12860,13522,8397,3331,38110,856,813,1118,2787,40897
26-05-2016,7,14103,15419,8703,3953,42178,977,948,1240,3165,45343
26-05-2016,8,14404,16096,8844,4232,43576,1019,993,1270,3282,46858
26-05-2016,9,14167,16096,8854,4303,43420,1013,1000,1291,3304,46724
26-05-2016,10,13894,15922,8807,4384,43007,1012,976,1267,3255,46262
26-05-2016,11,13872,15736,8806,4383,42797,1000,949,1254,3203,46000
26-05-2016,12,13549,15686,8768,4311,42314,1023,980,1267,3270,45584
26-05-2016,13,13444,15471,8762,4333,42010,1009,972,1245,3226,45236
26-05-2016,14,13348,15502,8712,4253,41815,996,963,1214,3173,44988
26-05-2016,15,13299,15435,8594,4092,41420,954,933,1181,3068,44488
26-05-2016,16,13304,15331,8608,4020,41263,924,902,1155,2981,44244
26-05-2016,17,13161,15273,8526,4174,41134,896,884,1139,2919,44053
26-05-2016,18,13027,15134,8607,4061,40829,880,847,1132,2859,43688
26-05-2016,19,13042,15111,8613,3836,40602,859,821,1116,2796,43398
26-05-2016,20,13059,14852,8199,3647,39757,840,792,1099,2731,42488
26-05-2016,21,12988,14587,8228,3476,39279,813,771,1071,2655,41934
26-05-2016,22,12849,13904,8136,3386,38275,758,717,968,2443,40718
26-05-2016,23,12367,12827,7655,3087,35936,692,643,878,2213,38149
27-05-2016,0,11664,12096,7342,2865,33967,655,592,815,2062,36029
27-05-2016,1,11268,11747,7129,2724,32868,636,572,786,1994,34862
27-05-2016,2,11036,11659,7018,2645,32358,624,564,779,1967,34325
27-05-2016,3,10934,11722,7008,2637,32301,590,537,766,1893,34194
27-05-2016,4,10887,11691,7230,2645,32453,600,554,792,1946,34399
27-05-2016,5,11395,12157,8064,2822,34438,714,651,962,2327,36765
27-05-2016,6,12479,13839,8663,3362,38343,835,783,1095,2713,41056
27-05-2016,7,13660,15509,8987,3925,42081,929,893,1198,3020,45101
27-05-2016,8,13908,15920,9082,4182,43092,964,940,1230,3134,46226
27-05-2016,9,13817,15801,9044,4219,42881,966,946,1223,3135,46016
27-05-2016,10,13729,16063,9102,4298,43192,969,937,1217,3123,46315
27-05-2016,11,13565,15914,9066,4257,42802,959,905,1206,3070,45872
27-05-2016,12,13376,15603,8954,4120,42053,972,922,1221,3115,45168
27-05-2016,13,13277,15355,8828,4062,41522,953,912,1201,3066,44588
27-05-2016,14,13144,14767,8758,3868,40537,940,892,1172,3004,43541
27-05-2016,15,13100,14588,8728,3706,40122,908,876,1150,2934,43056
27-05-2016,16,12904,14434,8685,3671,39694,878,851,1156,2885,42579
27-05-2016,17,12651,14462,8544,3802,39459,851,831,1125,2807,42266
27-05-2016,18,12555,14250,8565,3717,39087,841,807,1113,2761,41848
27-05-2016,19,12516,13824,8466,3483,38289,829,786,1094,2709,40998
27-05-2016,20,12380,13500,8123,3317,37320,796,768,1077,2641,39961
27-05-2016,21,12201,13097,8161,3194,36653,771,753,1054,2578,39231
27-05-2016,22,12123,12826,8142,3169,36260,737,700,967,2404,38664
27-05-2016,23,11885,12369,7669,2947,34870,680,627,875,2182,37052
28-05-2016,0,11454,11675,7249,2707,33085,638,578,806,2022,35107
28-05-2016,1,11062,11508,6986,2547,32103,608,549,776,1933,34036
28-05-2016,2,10677,11163,6890,2436,31166,591,540,757,1888,33054
28-05-2016,3,10381,11113,6776,2398,30668,558,513,733,1804,32472
28-05-2016,4,10177,10822,6852,2329,30180,569,510,728,1807,31987
28-05-2016,5,10095,10702,7072,2351,30220,601,549,781,1931,32151
28-05-2016,6,10450,10970,7339,2520,31279,652,622,886,2160,33439
28-05-2016,7,10989,11594,7677,2850,33110,732,706,985,2423,35533
28-05-2016,8,11460,12229,7939,3200,34828,791,776,1079,2646,37474
28-05-2016,9,11952,12994,7937,3363,36246,815,802,1087,2704,38950
28-05-2016,10,12110,13045,7953,3441,36549,808,799,1088,2695,39244
28-05-2016,11,11924,12975,7924,3424,36247,786,787,1082,2655,38902
28-05-2016,12,11992,12831,7907,3363,36093,775,778,1078,2631,38724
28-05-2016,13,11984,12712,7840,3292,35828,762,768,1061,2591,38419
28-05-2016,14,11847,12483,7864,3242,35436,751,764,1047,2562,37998
28-05-2016,15,11762,12279,7911,3201,35153,743,753,1048,2544,37697
28-05-2016,16,11859,12519,8018,3200,35596,742,747,1032,2521,38117
28-05-2016,17,11882,12517,8141,3377,35917,740,739,1033,2512,38429
28-05-2016,18,11917,12650,8204,3367,36138,738,730,1027,2495,38633
28-05-2016,19,11879,12579,8070,3216,35744,725,718,1003,2446,38190
28-05-2016,20,11748,12442,7717,3094,35001,711,701,984,2396,37397
28-05-2016,21,11456,12216,7835,2972,34479,705,692,992,2389,36868
28-05-2016,22,11347,12165,7838,2928,34278,679,662,923,2264,36542
28-05-2016,23,11113,11741,7468,2736,33058,625,601,838,2064,35122
29-05-2016,0,10698,11079,7106,2557,31440,584,558,773,1915,33355
29-05-2016,1,10330,10909,6863,2421,30523,563,542,740,1845,32368
29-05-2016,2,10133,10681,6773,2348,29935,554,528,725,1807,31742
29-05-2016,3,10023,10522,6669,2322,29536,520,502,706,1728,31264
29-05-2016,4,9983,10291,6643,2280,29197,511,489,690,1690,30887
29-05-2016,5,9857,10127,6777,2265,29026,542,515,741,1798,30824
29-05-2016,6,10031,10424,6901,2398,29754,583,572,823,1978,31732
29-05-2016,7,10404,10970,7144,2643,31161,657,654,924,2235,33396
29-05-2016,8,10885,11765,7408,2958,33016,727,730,1011,2468,35484
29-05-2016,9,11355,12284,7598,3175,34412,759,768,1041,2568,36980
29-05-2016,10,11738,12664,7681,3258,35341,763,770,1058,2591,37932
29-05-2016,11,11908,12937,7770,3266,35881,754,758,1051,2563,38444
29-05-2016,12,11830,12944,7655,3232,35661,750,760,1043,2553,38214
29-05-2016,13,11821,12759,7641,3210,35431,747,763,1034,2544,37975
29-05-2016,14,11706,12550,7631,3187,35074,741,753,1028,2522,37596
29-05-2016,15,11674,12405,7661,3150,34890,740,745,1027,2512,37402
29-05-2016,16,11720,12699,7778,3227,35424,746,748,1039,2533,37957
29-05-2016,17,11879,12891,7797,3466,36033,749,751,1053,2553,38586
29-05-2016,18,11935,12913,7897,3483,36228,753,753,1061,2567,38795
29-05-2016,19,12012,13033,7898,3385,36328,753,754,1054,2561,38889
29-05-2016,20,11965,13008,7671,3210,35854,738,745,1052,2535,38389
29-05-2016,21,11889,12662,7875,3073,35499,716,732,1047,2495,37994
29-05-2016,22,11665,12389,8021,2949,35024,688,677,943,2308,37332
29-05-2016,23,11202,11875,7631,2743,33451,625,596,835,2056,35507
30-05-2016,0,10649,11278,7302,2588,31817,581,552,774,1907,33724
30-05-2016,1,10308,11105,7041,2510,30964,561,536,746,1843,32807
30-05-2016,2,10140,11087,6940,2485,30652,544,524,741,1809,32461
30-05-2016,3,10081,10949,6836,2491,30357,526,510,732,1768,32125
30-05-2016,4,10100,10862,7054,2530,30546,544,531,770,1845,32391
30-05-2016,5,10411,11337,7840,2722,32310,646,623,961,2230,34540
30-05-2016,6,11614,13078,8572,3271,36535,796,771,1142,2709,39244
30-05-2016,7,12920,14702,8955,3880,40457,917,899,1250,3066,43523
30-05-2016,8,13468,15317,9080,4164,42029,985,960,1287,3232,45261
30-05-2016,9,13388,15504,9087,4284,42263,991,977,1285,3253,45516
30-05-2016,10,13384,15480,9171,4413,42448,978,976,1280,3234,45682
30-05-2016,11,13226,15260,9242,4405,42133,968,953,1279,3200,45333
30-05-2016,12,13125,15389,9174,4341,42029,988,979,1312,3279,45308
30-05-2016,13,13109,15123,9069,4362,41663,976,979,1312,3267,44930
30-05-2016,14,13081,15100,9075,4274,41530,972,960,1300,3232,44762
30-05-2016,15,12884,14985,8932,4043,40844,942,950,1267,3159,44003
30-05-2016,16,12855,14786,8802,3974,40417,913,911,1239,3063,43480
30-05-2016,17,12675,14703,8654,4116,40148,876,893,1213,2982,43130
30-05-2016,18,12474,14454,8684,4044,39656,856,871,1194,2921,42577
30-05-2016,19,12408,14206,8603,3842,39059,840,847,1174,2861,41920
30-05-2016,20,12307,13950,8261,3629,38147,820,817,1147,2784,40931
30-05-2016,21,11982,13541,8257,3469,37249,779,793,1113,2685,39934
30-05-2016,22,11944,13133,8178,3358,36613,731,736,990,2457,39070
30-05-2016,23,11331,12255,7740,3043,34369,664,649,894,2207,36576
31-05-2016,0,10789,11360,7444,2819,32412,621,598,821,2040,34452
31-05-2016,1,10447,11241,7257,2704,31649,602,575,795,1972,33621
31-05-2016,2,10195,11069,7128,2617,31009,587,566,786,1939,32948
31-05-2016,3,10071,10836,6966,2639,30512,560,545,771,1876,32388
31-05-2016,4,9999,10582,7159,2619,30359,584,558,801,1943,32302
31-05-2016,5,10270,11254,7912,2794,32230,691,654,972,2317,34547
31-05-2016,6,11451,12974,8638,3314,36377,827,787,1156,2770,39147
31-05-2016,7,12761,14786,8906,3940,40393,936,916,1265,3117,43510
31-05-2016,8,13058,15195,8982,4172,41407,981,980,1313,3274,44681
31-05-2016,9,13033,15351,9001,4191,41576,987,999,1316,3302,44878
31-05-2016,10,12931,15421,9005,4352,41709,996,997,1305,3298,45007
31-05-2016,11,12834,15523,9050,4344,41751,1003,968,1300,3271,45022
31-05-2016,12,12941,15511,8989,4313,41754,1022,995,1330,3347,45101
31-05-2016,13,12835,15345,8902,4372,41454,1001,987,1321,3309,44763
31-05-2016,14,12741,15276,8900,4335,41252,995,974,1302,3271,44523
31-05-2016,15,12601,15156,8788,4203,40748,961,955,1273,3189,43937
31-05-2016,16,12648,14814,8715,4084,40261,930,911,1231,3072,43333
31-05-2016,17,12427,14952,8473,4198,40050,903,897,1219,3019,43069
31-05-2016,18,12171,14676,8523,4075,39445,875,866,1196,2937,42382
31-05-2016,19,12131,14572,8420,3878,39001,863,842,1175,2880,41881
31-05-2016,20,12045,13980,8097,3698,37820,838,821,1143,2802,40622
31-05-2016,21,11904,13388,8119,3513,36924,800,801,1132,2733,39657
31-05-2016,22,11806,13012,8094,3378,36290,760,741,1012,2513,38803
31-05-2016,23,11310,12027,7728,3065,34130,689,655,907,2251,36381
01-06-2016,0,10740,11290,7378,2830,32238,648,604,831,2083,34321
01-06-2016,1,10284,10984,7192,2669,31129,625,579,803,2007,33136
