Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod,NO Hydro,SE Hydro,FI Hydro,Total Hydro,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume,Sine Week,Sine Month,Sine Season,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev
2014-04-26,24.15,837611,303976,321416,304592,377601,75887.8,36737.9,128945,90126.9,813402,825882,50350.1,37869.3,337724,388871,164441,63161,954197,27230,10666,2279,40175,994372,28600.7,8870.86,2582.71,40054.3,299753,310856,204979,75543,891139,19228,15959,22643,57830,948969,0.856,0.866,1,1132.04,814.957,150.257,2097.27
2014-04-27,22.13,796362,297038,304408,289822,360698,62069.7,43531,122586,79987.6,771517,788624,46532.4,29425,317636,367731,161232,56094,902701,22991,11611,1664,36266,938967,28630.9,8931.43,2603.86,40166.2,286214,301939,198989,73963,861113,18475,15256,21648,55379,916492,0.856,0.866,1,1083.53,727.643,122.312,1933.53
2014-04-28,25.96,890641,305598,339210,332790,400180,92020,49037.8,138310,91418.3,868718,879847,54659.4,43530.8,352132,423538,171603,67835,1.01511e+06,30972,14422,2714,48108,1.06322e+06,28661,8992,2625,40278,313495,343328,219202,88220,964253,20488,18029,25070,63587,1.02784e+06,0.885,0.866,1,991.548,611.072,88.167,1690.8
2014-04-29,26.02,896820,306937,335040,340974,418697,92658.5,45138.5,139068,86174.4,879638,885050,57505.6,52093.4,358261,424454,172599,66235,1.02156e+06,31371,16241,3412,51024,1.07258e+06,28602.4,9000.14,2633.43,40236,322653,349070,218854,88656,976053,20298,18430,25400,64128,1.04018e+06,0.885,0.866,1,825.643,450.805,43.43,1319.87
2014-04-30,27.73,934057,313098,369920,350763,371624,115466,85965.2,141583,96656.3,920910,924165,60766.9,57511.4,383182,391547,181644,68306,1.02468e+06,33431,15260,2796,51487,1.07617e+06,28543.9,9008.29,2641.86,40194,333832,355896,223651,88390,1.00177e+06,20148,18171,23855,62174,1.06395e+06,0.885,0.866,1,744.05,320.288,1.597,1065.92
2014-05-01,23.38,807872,300877,310317,302878,332194,57806.2,61044.9,126988,90497.4,788549,794053,52092.1,46588.3,327622,349191,174014,68705,919532,29243,10798,3026,43067,962599,28485.3,9016.43,2650.29,40152,320652,320653,209649,83573,934534,18561,16349,21598,56508,991042,0.885,0.966,1,475.028,120.763,-49.282,546.517
2014-05-02,26.2,880329,324659,344432,337170,374892,70199.3,57519.5,133289,92885,865317,869729,55424.7,51012.8,351502,390242,182547,63763,988054,32293,15389,1964,49646,1.0377e+06,28426.7,9024.57,2658.71,40110,330314,345769,222696,84949,983734,19384,16514,23557,59455,1.04319e+06,0.885,0.966,1,198.068,-79.145,-99.123,19.817
2014-05-03,24.68,836046,324072,322853,310554,348251,52142.1,55594.9,127880,95194,814649,821893,48037.3,40793.4,330923,357747,178782,72422,939883,27543,11296,5040,43879,983762,28368.1,9032.71,2667.14,40068,318701,320251,214370,75826,929153,18222,15703,21683,55608,984761,0.885,0.966,1,-127.24,-296.858,-143.693,-567.783
2014-05-04,25.35,833087,323986,322577,309783,338722,53437.2,61942.4,122727,97987.3,809934,821229,55431,44136.7,330649,344057,179595,63398,917711,22751,11208,2955,36914,954625,28309.6,9040.86,2675.57,40026,312879,319521,209423,75059,916883,18403,15506,20587,54496,971379,0.885,0.966,1,-452.55,-514.568,-188.263,-1155.38
2014-05-05,29.78,938818,342129,375328,360320,366494,70111.8,75370.7,142480,107688,915042,924880,53711.3,43872.9,388710,377636,193828,72600,1.03278e+06,26219,14090,5106,45415,1.07819e+06,28251,9049,2684,39984,340265,367090,226074,91015,1.02445e+06,21826,16589,24834,63249,1.0877e+06,0.912,0.966,1,-801.69,-746.403,-243.5,-1791.58
2014-05-06,28.96,934742,343708,373202,358742,363270,67089.8,74900.4,138338,108841,907878,920214,61107.1,48771,385149,384059,193200,91155,1.05356e+06,26589,13544,4916,45049,1.09861e+06,28452.4,9183.86,2726.71,40363,340055,371632,220896,91835,1.02442e+06,21876,18912,25562,66350,1.09077e+06,0.912,0.966,1,-934.167,-872.643,-270.168,-2077
2014-05-07,29.79,940027,346130,380840,359064,362721,68583.5,67871.1,138436,114426,912212,925858,63192.9,49547.3,391754,387412,196491,75071,1.05072e+06,25538,14116,6516,46170,1.0969e+06,28653.9,9318.71,2769.43,40742,345265,377052,221038,92689,1.03605e+06,21616,19997,26289,67902,1.10396e+06,0.912,0.966,1,-1106.62,-1004.81,-301.118,-2412.53
2014-05-08,30.66,940527,349670,387808,360347,342669,65145.2,86232.5,142162,113884,917324,930593,59029.6,45760.9,400177,360343,196256,85341,1.04212e+06,23625,16914,5789,46328,1.08845e+06,28855.3,9453.57,2812.14,41121,348649,370675,223089,92751,1.03517e+06,21319,19368,26191,66878,1.10205e+06,0.912,0.966,1,-1203.09,-1130.36,-326.407,-2659.87
2014-05-09,30.83,924553,344847,380937,346618,341174,66866.3,80540.2,138656,112244,896988,914895,63390.1,45483.2,391118,351055,192145,73901,1.00823e+06,24402,11800,4042,40244,1.04847e+06,29056.7,9588.43,2854.86,41500,338482,355896,225160,89332,1.00888e+06,20961,19061,25631,65653,1.07454e+06,0.912,0.966,1,-1439.07,-1287.88,-354.688,-3081.63
